#      CDF      prot
#             (days)
    0.0151      0.42
    0.0251      0.77
    0.0350      1.10
    0.0450      1.40
    0.0549      1.68
    0.0649      1.94
    0.0748      2.19
    0.0848      2.42
    0.0947      2.65
    0.1047      2.87
    0.1146      3.08
    0.1246      3.29
    0.1345      3.49
    0.1445      3.68
    0.1544      3.87
    0.1644      4.06
    0.1743      4.24
    0.1843      4.42
    0.1942      4.59
    0.2042      4.76
    0.2141      4.93
    0.2240      5.10
    0.2340      5.26
    0.2439      5.42
    0.2539      5.58
    0.2638      5.74
    0.2738      5.90
    0.2837      6.05
    0.2937      6.21
    0.3036      6.36
    0.3136      6.51
    0.3235      6.66
    0.3335      6.81
    0.3434      6.96
    0.3534      7.11
    0.3633      7.25
    0.3733      7.40
    0.3832      7.54
    0.3932      7.69
    0.4031      7.83
    0.4131      7.98
    0.4230      8.12
    0.4330      8.26
    0.4429      8.41
    0.4529      8.55
    0.4628      8.69
    0.4728      8.84
    0.4827      8.98
    0.4926      9.12
    0.5026      9.26
    0.5125      9.41
    0.5225      9.55
    0.5324      9.70
    0.5424      9.84
    0.5523      9.99
    0.5623     10.13
    0.5722     10.28
    0.5822     10.43
    0.5921     10.58
    0.6021     10.73
    0.6120     10.88
    0.6220     11.04
    0.6319     11.19
    0.6419     11.35
    0.6518     11.51
    0.6618     11.68
    0.6717     11.84
    0.6817     12.01
    0.6916     12.18
    0.7016     12.36
    0.7115     12.54
    0.7215     12.72
    0.7314     12.91
    0.7413     13.11
    0.7513     13.31
    0.7612     13.52
    0.7712     13.73
    0.7811     13.96
    0.7911     14.20
    0.8010     14.44
    0.8110     14.71
    0.8209     14.98
    0.8309     15.28
    0.8408     15.60
    0.8508     15.94
    0.8607     16.32
    0.8707     16.73
    0.8806     17.20
    0.8906     17.71
    0.9005     18.30
    0.9105     18.97
    0.9204     19.72
    0.9304     20.55
    0.9403     21.46
    0.9503     22.45
    0.9602     23.58
    0.9702     24.96
    0.9801     27.09
    0.9901     35.28
    1.0000     62.75
