#      CDF      prot
#             (days)
    0.0023      0.31
    0.0124      1.98
    0.0225      3.10
    0.0326      3.94
    0.0426      4.62
    0.0527      5.19
    0.0628      5.70
    0.0729      6.15
    0.0830      6.57
    0.0930      6.96
    0.1031      7.33
    0.1132      7.69
    0.1233      8.03
    0.1333      8.36
    0.1434      8.68
    0.1535      9.00
    0.1636      9.31
    0.1736      9.62
    0.1837      9.92
    0.1938     10.22
    0.2039     10.52
    0.2140     10.81
    0.2240     11.11
    0.2341     11.40
    0.2442     11.69
    0.2543     11.98
    0.2643     12.26
    0.2744     12.55
    0.2845     12.84
    0.2946     13.12
    0.3047     13.40
    0.3147     13.68
    0.3248     13.96
    0.3349     14.23
    0.3450     14.50
    0.3550     14.77
    0.3651     15.04
    0.3752     15.30
    0.3853     15.56
    0.3954     15.82
    0.4054     16.07
    0.4155     16.32
    0.4256     16.57
    0.4357     16.81
    0.4457     17.05
    0.4558     17.28
    0.4659     17.52
    0.4760     17.75
    0.4860     17.98
    0.4961     18.20
    0.5062     18.43
    0.5163     18.65
    0.5264     18.87
    0.5364     19.08
    0.5465     19.30
    0.5566     19.51
    0.5667     19.73
    0.5767     19.94
    0.5868     20.15
    0.5969     20.36
    0.6070     20.56
    0.6171     20.77
    0.6271     20.98
    0.6372     21.18
    0.6473     21.39
    0.6574     21.59
    0.6674     21.80
    0.6775     22.00
    0.6876     22.21
    0.6977     22.41
    0.7078     22.62
    0.7178     22.82
    0.7279     23.03
    0.7380     23.24
    0.7481     23.45
    0.7581     23.67
    0.7682     23.88
    0.7783     24.11
    0.7884     24.33
    0.7985     24.56
    0.8085     24.80
    0.8186     25.04
    0.8287     25.29
    0.8388     25.54
    0.8488     25.81
    0.8589     26.09
    0.8690     26.38
    0.8791     26.68
    0.8891     27.00
    0.8992     27.34
    0.9093     27.70
    0.9194     28.09
    0.9295     28.51
    0.9395     28.97
    0.9496     29.49
    0.9597     30.09
    0.9698     30.84
    0.9798     31.85
    0.9899     33.74
    1.0000     54.57
