#      CDF      prot
#             (days)
    0.0085      0.27
    0.0185      0.88
    0.0285      1.39
    0.0385      1.86
    0.0485      2.28
    0.0586      2.67
    0.0686      3.03
    0.0786      3.37
    0.0886      3.70
    0.0986      4.02
    0.1086      4.32
    0.1187      4.62
    0.1287      4.90
    0.1387      5.19
    0.1487      5.46
    0.1587      5.73
    0.1687      6.00
    0.1787      6.26
    0.1888      6.52
    0.1988      6.78
    0.2088      7.03
    0.2188      7.28
    0.2288      7.53
    0.2388      7.78
    0.2489      8.03
    0.2589      8.27
    0.2689      8.51
    0.2789      8.75
    0.2889      8.99
    0.2989      9.22
    0.3089      9.45
    0.3190      9.69
    0.3290      9.92
    0.3390     10.15
    0.3490     10.37
    0.3590     10.60
    0.3690     10.82
    0.3791     11.05
    0.3891     11.27
    0.3991     11.49
    0.4091     11.71
    0.4191     11.94
    0.4291     12.16
    0.4391     12.38
    0.4492     12.60
    0.4592     12.82
    0.4692     13.05
    0.4792     13.27
    0.4892     13.50
    0.4992     13.72
    0.5092     13.95
    0.5193     14.18
    0.5293     14.41
    0.5393     14.64
    0.5493     14.88
    0.5593     15.12
    0.5693     15.36
    0.5794     15.60
    0.5894     15.85
    0.5994     16.09
    0.6094     16.34
    0.6194     16.59
    0.6294     16.85
    0.6394     17.10
    0.6495     17.36
    0.6595     17.62
    0.6695     17.88
    0.6795     18.14
    0.6895     18.40
    0.6995     18.67
    0.7096     18.93
    0.7196     19.20
    0.7296     19.47
    0.7396     19.74
    0.7496     20.01
    0.7596     20.28
    0.7696     20.56
    0.7797     20.84
    0.7897     21.13
    0.7997     21.42
    0.8097     21.71
    0.8197     22.02
    0.8297     22.33
    0.8398     22.66
    0.8498     23.00
    0.8598     23.36
    0.8698     23.74
    0.8798     24.15
    0.8898     24.59
    0.8998     25.08
    0.9099     25.62
    0.9199     26.24
    0.9299     26.97
    0.9399     27.85
    0.9499     28.96
    0.9599     30.45
    0.9700     32.72
    0.9800     36.36
    0.9900     41.45
    1.0000     61.41
