#      CDF      prot
#             (days)
    0.0094      1.19
    0.0194      1.50
    0.0294      1.81
    0.0394      2.10
    0.0494      2.39
    0.0594      2.67
    0.0694      2.94
    0.0794      3.21
    0.0895      3.47
    0.0995      3.73
    0.1095      3.98
    0.1195      4.24
    0.1295      4.49
    0.1395      4.74
    0.1495      4.99
    0.1595      5.24
    0.1695      5.49
    0.1795      5.73
    0.1895      5.98
    0.1995      6.23
    0.2095      6.48
    0.2195      6.74
    0.2295      6.99
    0.2395      7.25
    0.2495      7.51
    0.2596      7.77
    0.2696      8.04
    0.2796      8.31
    0.2896      8.58
    0.2996      8.86
    0.3096      9.14
    0.3196      9.43
    0.3296      9.72
    0.3396     10.01
    0.3496     10.32
    0.3596     10.62
    0.3696     10.93
    0.3796     11.25
    0.3896     11.57
    0.3996     11.89
    0.4096     12.22
    0.4197     12.55
    0.4297     12.88
    0.4397     13.22
    0.4497     13.55
    0.4597     13.89
    0.4697     14.22
    0.4797     14.56
    0.4897     14.89
    0.4997     15.22
    0.5097     15.54
    0.5197     15.86
    0.5297     16.18
    0.5397     16.49
    0.5497     16.79
    0.5597     17.10
    0.5697     17.40
    0.5797     17.69
    0.5898     17.98
    0.5998     18.26
    0.6098     18.55
    0.6198     18.82
    0.6298     19.10
    0.6398     19.37
    0.6498     19.64
    0.6598     19.91
    0.6698     20.18
    0.6798     20.44
    0.6898     20.70
    0.6998     20.97
    0.7098     21.23
    0.7198     21.49
    0.7298     21.75
    0.7398     22.01
    0.7498     22.28
    0.7599     22.54
    0.7699     22.81
    0.7799     23.08
    0.7899     23.35
    0.7999     23.63
    0.8099     23.91
    0.8199     24.19
    0.8299     24.48
    0.8399     24.78
    0.8499     25.08
    0.8599     25.39
    0.8699     25.71
    0.8799     26.04
    0.8899     26.39
    0.8999     26.74
    0.9099     27.11
    0.9200     27.50
    0.9300     27.91
    0.9400     28.34
    0.9500     28.80
    0.9600     29.29
    0.9700     29.83
    0.9800     30.42
    0.9900     31.08
    1.0000     31.83
