#      CDF      prot
#             (days)
    0.0138      0.33
    0.0238      0.48
    0.0338      0.62
    0.0437      0.75
    0.0537      0.88
    0.0637      1.01
    0.0736      1.13
    0.0836      1.25
    0.0935      1.37
    0.1035      1.48
    0.1135      1.59
    0.1234      1.70
    0.1334      1.80
    0.1433      1.91
    0.1533      2.01
    0.1633      2.11
    0.1732      2.21
    0.1832      2.31
    0.1931      2.40
    0.2031      2.50
    0.2131      2.59
    0.2230      2.69
    0.2330      2.78
    0.2430      2.87
    0.2529      2.96
    0.2629      3.05
    0.2728      3.14
    0.2828      3.23
    0.2928      3.32
    0.3027      3.41
    0.3127      3.50
    0.3226      3.59
    0.3326      3.68
    0.3426      3.76
    0.3525      3.85
    0.3625      3.94
    0.3724      4.03
    0.3824      4.12
    0.3924      4.20
    0.4023      4.29
    0.4123      4.38
    0.4223      4.47
    0.4322      4.56
    0.4422      4.65
    0.4521      4.74
    0.4621      4.83
    0.4721      4.92
    0.4820      5.01
    0.4920      5.11
    0.5019      5.20
    0.5119      5.30
    0.5219      5.39
    0.5318      5.49
    0.5418      5.59
    0.5517      5.69
    0.5617      5.79
    0.5717      5.89
    0.5816      6.00
    0.5916      6.10
    0.6016      6.21
    0.6115      6.33
    0.6215      6.44
    0.6314      6.56
    0.6414      6.68
    0.6514      6.81
    0.6613      6.94
    0.6713      7.07
    0.6812      7.21
    0.6912      7.36
    0.7012      7.52
    0.7111      7.68
    0.7211      7.85
    0.7310      8.04
    0.7410      8.24
    0.7510      8.46
    0.7609      8.70
    0.7709      8.96
    0.7809      9.25
    0.7908      9.58
    0.8008      9.94
    0.8107     10.33
    0.8207     10.74
    0.8307     11.15
    0.8406     11.55
    0.8506     11.93
    0.8605     12.29
    0.8705     12.64
    0.8805     12.98
    0.8904     13.32
    0.9004     13.66
    0.9103     14.00
    0.9203     14.36
    0.9303     14.73
    0.9402     15.14
    0.9502     15.58
    0.9602     16.10
    0.9701     16.74
    0.9801     17.64
    0.9900     19.35
    1.0000     22.15
