#      CDF      prot
#             (days)
    0.0077      1.23
    0.0178      2.07
    0.0278      2.90
    0.0378      3.71
    0.0478      4.51
    0.0578      5.30
    0.0679      6.08
    0.0779      6.85
    0.0879      7.62
    0.0979      8.40
    0.1080      9.17
    0.1180      9.94
    0.1280     10.71
    0.1380     11.48
    0.1481     12.26
    0.1581     13.04
    0.1681     13.82
    0.1781     14.60
    0.1881     15.39
    0.1982     16.17
    0.2082     16.96
    0.2182     17.74
    0.2282     18.52
    0.2383     19.29
    0.2483     20.06
    0.2583     20.83
    0.2683     21.58
    0.2784     22.33
    0.2884     23.07
    0.2984     23.80
    0.3084     24.52
    0.3184     25.23
    0.3285     25.92
    0.3385     26.61
    0.3485     27.29
    0.3585     27.95
    0.3686     28.61
    0.3786     29.26
    0.3886     29.89
    0.3986     30.52
    0.4086     31.14
    0.4187     31.75
    0.4287     32.35
    0.4387     32.94
    0.4487     33.53
    0.4588     34.11
    0.4688     34.68
    0.4788     35.25
    0.4888     35.81
    0.4989     36.37
    0.5089     36.92
    0.5189     37.47
    0.5289     38.01
    0.5389     38.55
    0.5490     39.08
    0.5590     39.62
    0.5690     40.15
    0.5790     40.67
    0.5891     41.20
    0.5991     41.72
    0.6091     42.25
    0.6191     42.77
    0.6292     43.29
    0.6392     43.81
    0.6492     44.33
    0.6592     44.85
    0.6692     45.37
    0.6793     45.90
    0.6893     46.42
    0.6993     46.95
    0.7093     47.47
    0.7194     48.01
    0.7294     48.54
    0.7394     49.08
    0.7494     49.62
    0.7595     50.16
    0.7695     50.71
    0.7795     51.27
    0.7895     51.83
    0.7995     52.40
    0.8096     52.98
    0.8196     53.56
    0.8296     54.16
    0.8396     54.76
    0.8497     55.37
    0.8597     56.00
    0.8697     56.64
    0.8797     57.30
    0.8897     57.97
    0.8998     58.67
    0.9098     59.38
    0.9198     60.13
    0.9298     60.90
    0.9399     61.70
    0.9499     62.54
    0.9599     63.43
    0.9699     64.38
    0.9800     65.39
    0.9900     66.49
    1.0000     67.70
