#      CDF      prot
#             (days)
    0.0058      0.64
    0.0158      1.69
    0.0258      2.71
    0.0359      3.69
    0.0459      4.65
    0.0560      5.60
    0.0660      6.54
    0.0761      7.49
    0.0861      8.43
    0.0961      9.39
    0.1062     10.35
    0.1162     11.33
    0.1263     12.32
    0.1363     13.33
    0.1464     14.34
    0.1564     15.36
    0.1664     16.38
    0.1765     17.39
    0.1865     18.39
    0.1966     19.37
    0.2066     20.31
    0.2167     21.23
    0.2267     22.11
    0.2367     22.95
    0.2468     23.75
    0.2568     24.52
    0.2669     25.26
    0.2769     25.96
    0.2870     26.63
    0.2970     27.28
    0.3070     27.90
    0.3171     28.50
    0.3271     29.08
    0.3372     29.64
    0.3472     30.18
    0.3573     30.71
    0.3673     31.22
    0.3773     31.72
    0.3874     32.21
    0.3974     32.68
    0.4075     33.15
    0.4175     33.60
    0.4276     34.05
    0.4376     34.49
    0.4476     34.93
    0.4577     35.36
    0.4677     35.78
    0.4778     36.20
    0.4878     36.61
    0.4979     37.02
    0.5079     37.43
    0.5179     37.83
    0.5280     38.23
    0.5380     38.63
    0.5481     39.03
    0.5581     39.42
    0.5682     39.82
    0.5782     40.21
    0.5882     40.61
    0.5983     41.00
    0.6083     41.40
    0.6184     41.79
    0.6284     42.19
    0.6385     42.59
    0.6485     42.99
    0.6585     43.39
    0.6686     43.79
    0.6786     44.20
    0.6887     44.61
    0.6987     45.03
    0.7088     45.45
    0.7188     45.87
    0.7288     46.30
    0.7389     46.73
    0.7489     47.17
    0.7590     47.62
    0.7690     48.07
    0.7791     48.53
    0.7891     49.00
    0.7991     49.48
    0.8092     49.96
    0.8192     50.46
    0.8293     50.97
    0.8393     51.48
    0.8494     52.02
    0.8594     52.56
    0.8694     53.12
    0.8795     53.69
    0.8895     54.28
    0.8996     54.89
    0.9096     55.52
    0.9197     56.17
    0.9297     56.84
    0.9397     57.55
    0.9498     58.28
    0.9598     59.04
    0.9699     59.85
    0.9799     60.70
    0.9900     61.60
    1.0000     62.57
