#      CDF      prot
#             (days)
    0.0126      0.66
    0.0226      1.15
    0.0326      1.63
    0.0426      2.09
    0.0525      2.53
    0.0625      2.96
    0.0725      3.38
    0.0825      3.79
    0.0924      4.19
    0.1024      4.58
    0.1124      4.96
    0.1224      5.34
    0.1323      5.71
    0.1423      6.08
    0.1523      6.44
    0.1622      6.79
    0.1722      7.15
    0.1822      7.49
    0.1922      7.84
    0.2021      8.18
    0.2121      8.53
    0.2221      8.87
    0.2321      9.20
    0.2420      9.54
    0.2520      9.88
    0.2620     10.21
    0.2720     10.54
    0.2819     10.88
    0.2919     11.21
    0.3019     11.55
    0.3118     11.88
    0.3218     12.22
    0.3318     12.55
    0.3418     12.89
    0.3517     13.23
    0.3617     13.57
    0.3717     13.91
    0.3817     14.26
    0.3916     14.61
    0.4016     14.96
    0.4116     15.31
    0.4216     15.66
    0.4315     16.02
    0.4415     16.39
    0.4515     16.75
    0.4614     17.12
    0.4714     17.50
    0.4814     17.88
    0.4914     18.26
    0.5013     18.65
    0.5113     19.05
    0.5213     19.45
    0.5313     19.85
    0.5412     20.27
    0.5512     20.69
    0.5612     21.11
    0.5711     21.55
    0.5811     21.99
    0.5911     22.44
    0.6011     22.90
    0.6110     23.37
    0.6210     23.85
    0.6310     24.34
    0.6410     24.85
    0.6509     25.36
    0.6609     25.88
    0.6709     26.42
    0.6809     26.98
    0.6908     27.55
    0.7008     28.13
    0.7108     28.74
    0.7207     29.36
    0.7307     30.00
    0.7407     30.67
    0.7507     31.37
    0.7606     32.09
    0.7706     32.84
    0.7806     33.63
    0.7906     34.45
    0.8005     35.32
    0.8105     36.24
    0.8205     37.21
    0.8305     38.24
    0.8404     39.33
    0.8504     40.49
    0.8604     41.72
    0.8703     43.03
    0.8803     44.41
    0.8903     45.84
    0.9003     47.33
    0.9102     48.87
    0.9202     50.44
    0.9302     52.05
    0.9402     53.70
    0.9501     55.40
    0.9601     57.17
    0.9701     59.05
    0.9801     61.06
    0.9900     63.29
    1.0000     65.85
