#      CDF      prot
#             (days)
    0.0007      1.37
    0.0108      5.28
    0.0209      6.93
    0.0310      7.91
    0.0411      8.62
    0.0512      9.21
    0.0613      9.70
    0.0714     10.14
    0.0815     10.54
    0.0916     10.91
    0.1017     11.26
    0.1117     11.59
    0.1218     11.91
    0.1319     12.21
    0.1420     12.51
    0.1521     12.80
    0.1622     13.09
    0.1723     13.37
    0.1824     13.64
    0.1925     13.92
    0.2026     14.19
    0.2127     14.46
    0.2228     14.73
    0.2329     15.00
    0.2430     15.27
    0.2531     15.54
    0.2632     15.81
    0.2732     16.08
    0.2833     16.35
    0.2934     16.62
    0.3035     16.90
    0.3136     17.17
    0.3237     17.45
    0.3338     17.72
    0.3439     18.00
    0.3540     18.28
    0.3641     18.57
    0.3742     18.85
    0.3843     19.14
    0.3944     19.42
    0.4045     19.71
    0.4146     20.00
    0.4247     20.30
    0.4347     20.59
    0.4448     20.89
    0.4549     21.19
    0.4650     21.50
    0.4751     21.81
    0.4852     22.12
    0.4953     22.43
    0.5054     22.75
    0.5155     23.07
    0.5256     23.40
    0.5357     23.73
    0.5458     24.06
    0.5559     24.39
    0.5660     24.73
    0.5761     25.06
    0.5862     25.40
    0.5962     25.73
    0.6063     26.07
    0.6164     26.40
    0.6265     26.74
    0.6366     27.07
    0.6467     27.40
    0.6568     27.74
    0.6669     28.07
    0.6770     28.40
    0.6871     28.74
    0.6972     29.07
    0.7073     29.41
    0.7174     29.75
    0.7275     30.09
    0.7376     30.44
    0.7477     30.79
    0.7577     31.15
    0.7678     31.51
    0.7779     31.89
    0.7880     32.26
    0.7981     32.65
    0.8082     33.05
    0.8183     33.45
    0.8284     33.86
    0.8385     34.28
    0.8486     34.71
    0.8587     35.16
    0.8688     35.61
    0.8789     36.07
    0.8890     36.55
    0.8991     37.05
    0.9092     37.56
    0.9192     38.10
    0.9293     38.67
    0.9394     39.29
    0.9495     39.97
    0.9596     40.74
    0.9697     41.64
    0.9798     42.76
    0.9899     44.31
    1.0000     47.21
