#      CDF      prot
#             (days)
    0.0018      1.79
    0.0119      3.44
    0.0220      4.62
    0.0321      5.55
    0.0422      6.33
    0.0523      7.01
    0.0623      7.62
    0.0724      8.19
    0.0825      8.71
    0.0926      9.21
    0.1027      9.68
    0.1127     10.13
    0.1228     10.57
    0.1329     11.00
    0.1430     11.42
    0.1531     11.82
    0.1632     12.22
    0.1732     12.61
    0.1833     12.99
    0.1934     13.37
    0.2035     13.73
    0.2136     14.09
    0.2237     14.44
    0.2337     14.79
    0.2438     15.13
    0.2539     15.46
    0.2640     15.78
    0.2741     16.10
    0.2841     16.41
    0.2942     16.72
    0.3043     17.02
    0.3144     17.32
    0.3245     17.62
    0.3346     17.91
    0.3446     18.20
    0.3547     18.49
    0.3648     18.77
    0.3749     19.05
    0.3850     19.34
    0.3951     19.62
    0.4051     19.89
    0.4152     20.17
    0.4253     20.45
    0.4354     20.73
    0.4455     21.01
    0.4555     21.29
    0.4656     21.58
    0.4757     21.86
    0.4858     22.14
    0.4959     22.43
    0.5060     22.72
    0.5160     23.00
    0.5261     23.29
    0.5362     23.58
    0.5463     23.87
    0.5564     24.16
    0.5665     24.45
    0.5765     24.74
    0.5866     25.02
    0.5967     25.31
    0.6068     25.59
    0.6169     25.88
    0.6269     26.16
    0.6370     26.44
    0.6471     26.72
    0.6572     26.99
    0.6673     27.26
    0.6774     27.54
    0.6874     27.81
    0.6975     28.07
    0.7076     28.34
    0.7177     28.61
    0.7278     28.87
    0.7379     29.14
    0.7479     29.40
    0.7580     29.67
    0.7681     29.94
    0.7782     30.20
    0.7883     30.47
    0.7984     30.74
    0.8084     31.02
    0.8185     31.29
    0.8286     31.57
    0.8387     31.86
    0.8488     32.15
    0.8588     32.45
    0.8689     32.75
    0.8790     33.07
    0.8891     33.40
    0.8992     33.74
    0.9093     34.10
    0.9193     34.47
    0.9294     34.88
    0.9395     35.31
    0.9496     35.79
    0.9597     36.33
    0.9698     36.96
    0.9798     37.73
    0.9899     38.75
    1.0000     40.47
