#      CDF      prot
#             (days)
    0.0039      0.24
    0.0139      1.30
    0.0240      2.18
    0.0340      2.94
    0.0441      3.61
    0.0542      4.22
    0.0642      4.77
    0.0743      5.29
    0.0844      5.77
    0.0944      6.23
    0.1045      6.66
    0.1145      7.07
    0.1246      7.46
    0.1347      7.83
    0.1447      8.19
    0.1548      8.54
    0.1649      8.87
    0.1749      9.20
    0.1850      9.51
    0.1950      9.82
    0.2051     10.11
    0.2152     10.41
    0.2252     10.69
    0.2353     10.97
    0.2454     11.24
    0.2554     11.51
    0.2655     11.77
    0.2755     12.03
    0.2856     12.28
    0.2957     12.53
    0.3057     12.78
    0.3158     13.02
    0.3258     13.26
    0.3359     13.50
    0.3460     13.74
    0.3560     13.97
    0.3661     14.20
    0.3762     14.43
    0.3862     14.66
    0.3963     14.88
    0.4063     15.11
    0.4164     15.33
    0.4265     15.55
    0.4365     15.77
    0.4466     15.99
    0.4567     16.21
    0.4667     16.42
    0.4768     16.64
    0.4868     16.86
    0.4969     17.07
    0.5070     17.29
    0.5170     17.51
    0.5271     17.72
    0.5371     17.94
    0.5472     18.16
    0.5573     18.37
    0.5673     18.59
    0.5774     18.81
    0.5875     19.03
    0.5975     19.25
    0.6076     19.47
    0.6176     19.70
    0.6277     19.92
    0.6378     20.15
    0.6478     20.38
    0.6579     20.62
    0.6680     20.85
    0.6780     21.09
    0.6881     21.33
    0.6981     21.58
    0.7082     21.83
    0.7183     22.08
    0.7283     22.34
    0.7384     22.61
    0.7485     22.88
    0.7585     23.16
    0.7686     23.44
    0.7786     23.74
    0.7887     24.04
    0.7988     24.36
    0.8088     24.69
    0.8189     25.03
    0.8289     25.39
    0.8390     25.77
    0.8491     26.17
    0.8591     26.59
    0.8692     27.05
    0.8793     27.54
    0.8893     28.07
    0.8994     28.66
    0.9094     29.32
    0.9195     30.07
    0.9296     30.95
    0.9396     32.03
    0.9497     33.43
    0.9598     35.41
    0.9698     38.29
    0.9799     41.44
    0.9899     44.40
    1.0000     47.52
