#      CDF      prot
#             (days)
    0.0026      0.41
    0.0127      1.97
    0.0228      3.29
    0.0328      4.47
    0.0429      5.51
    0.0530      6.44
    0.0631      7.24
    0.0731      7.95
    0.0832      8.58
    0.0933      9.15
    0.1034      9.67
    0.1134     10.16
    0.1235     10.61
    0.1336     11.04
    0.1437     11.46
    0.1537     11.86
    0.1638     12.24
    0.1739     12.62
    0.1840     12.99
    0.1940     13.36
    0.2041     13.72
    0.2142     14.08
    0.2243     14.44
    0.2343     14.80
    0.2444     15.15
    0.2545     15.51
    0.2646     15.87
    0.2746     16.24
    0.2847     16.60
    0.2948     16.96
    0.3049     17.33
    0.3149     17.69
    0.3250     18.05
    0.3351     18.41
    0.3452     18.77
    0.3552     19.12
    0.3653     19.47
    0.3754     19.81
    0.3855     20.15
    0.3955     20.49
    0.4056     20.82
    0.4157     21.14
    0.4258     21.46
    0.4358     21.78
    0.4459     22.09
    0.4560     22.40
    0.4661     22.70
    0.4761     23.01
    0.4862     23.30
    0.4963     23.60
    0.5063     23.90
    0.5164     24.19
    0.5265     24.48
    0.5366     24.77
    0.5466     25.06
    0.5567     25.35
    0.5668     25.65
    0.5769     25.94
    0.5869     26.23
    0.5970     26.52
    0.6071     26.82
    0.6172     27.11
    0.6272     27.41
    0.6373     27.71
    0.6474     28.01
    0.6575     28.32
    0.6675     28.62
    0.6776     28.93
    0.6877     29.24
    0.6978     29.55
    0.7078     29.87
    0.7179     30.18
    0.7280     30.50
    0.7381     30.82
    0.7481     31.14
    0.7582     31.47
    0.7683     31.80
    0.7784     32.13
    0.7884     32.46
    0.7985     32.80
    0.8086     33.15
    0.8187     33.49
    0.8287     33.85
    0.8388     34.21
    0.8489     34.57
    0.8590     34.95
    0.8690     35.34
    0.8791     35.74
    0.8892     36.16
    0.8993     36.59
    0.9093     37.06
    0.9194     37.55
    0.9295     38.08
    0.9396     38.66
    0.9496     39.32
    0.9597     40.08
    0.9698     41.00
    0.9799     42.23
    0.9899     44.09
    1.0000     47.91
