#      CDF      prot
#             (days)
    0.0029      0.24
    0.0130      1.49
    0.0231      2.62
    0.0331      3.69
    0.0432      4.71
    0.0533      5.64
    0.0634      6.46
    0.0734      7.17
    0.0835      7.79
    0.0936      8.33
    0.1036      8.82
    0.1137      9.28
    0.1238      9.70
    0.1339     10.09
    0.1439     10.47
    0.1540     10.84
    0.1641     11.19
    0.1741     11.53
    0.1842     11.87
    0.1943     12.21
    0.2044     12.54
    0.2144     12.88
    0.2245     13.21
    0.2346     13.55
    0.2446     13.89
    0.2547     14.24
    0.2648     14.59
    0.2749     14.95
    0.2849     15.32
    0.2950     15.69
    0.3051     16.06
    0.3151     16.43
    0.3252     16.80
    0.3353     17.17
    0.3454     17.54
    0.3554     17.89
    0.3655     18.24
    0.3756     18.58
    0.3856     18.90
    0.3957     19.22
    0.4058     19.53
    0.4159     19.82
    0.4259     20.11
    0.4360     20.39
    0.4461     20.66
    0.4561     20.93
    0.4662     21.19
    0.4763     21.45
    0.4864     21.70
    0.4964     21.95
    0.5065     22.20
    0.5166     22.44
    0.5266     22.68
    0.5367     22.92
    0.5468     23.16
    0.5569     23.40
    0.5669     23.64
    0.5770     23.88
    0.5871     24.12
    0.5971     24.36
    0.6072     24.60
    0.6173     24.84
    0.6274     25.09
    0.6374     25.34
    0.6475     25.58
    0.6576     25.83
    0.6676     26.09
    0.6777     26.34
    0.6878     26.60
    0.6979     26.85
    0.7079     27.11
    0.7180     27.38
    0.7281     27.64
    0.7381     27.90
    0.7482     28.17
    0.7583     28.44
    0.7684     28.70
    0.7784     28.97
    0.7885     29.24
    0.7986     29.52
    0.8086     29.79
    0.8187     30.07
    0.8288     30.35
    0.8389     30.63
    0.8489     30.92
    0.8590     31.21
    0.8691     31.51
    0.8791     31.82
    0.8892     32.14
    0.8993     32.47
    0.9094     32.82
    0.9194     33.19
    0.9295     33.59
    0.9396     34.02
    0.9496     34.50
    0.9597     35.06
    0.9698     35.72
    0.9799     36.58
    0.9899     37.87
    1.0000     41.24
