#      CDF      prot
#             (days)
    0.0023      0.26
    0.0124      2.08
    0.0225      3.50
    0.0326      4.68
    0.0426      5.70
    0.0527      6.60
    0.0628      7.41
    0.0729      8.14
    0.0829      8.82
    0.0930      9.45
    0.1031     10.05
    0.1132     10.61
    0.1233     11.15
    0.1333     11.66
    0.1434     12.15
    0.1535     12.63
    0.1636     13.10
    0.1736     13.55
    0.1837     13.99
    0.1938     14.43
    0.2039     14.85
    0.2140     15.27
    0.2240     15.69
    0.2341     16.10
    0.2442     16.50
    0.2543     16.91
    0.2643     17.31
    0.2744     17.71
    0.2845     18.11
    0.2946     18.51
    0.3046     18.91
    0.3147     19.31
    0.3248     19.72
    0.3349     20.12
    0.3450     20.53
    0.3550     20.94
    0.3651     21.35
    0.3752     21.77
    0.3853     22.19
    0.3953     22.61
    0.4054     23.03
    0.4155     23.46
    0.4256     23.88
    0.4357     24.31
    0.4457     24.73
    0.4558     25.15
    0.4659     25.57
    0.4760     25.99
    0.4860     26.40
    0.4961     26.81
    0.5062     27.21
    0.5163     27.61
    0.5264     28.00
    0.5364     28.39
    0.5465     28.77
    0.5566     29.15
    0.5667     29.52
    0.5767     29.89
    0.5868     30.25
    0.5969     30.61
    0.6070     30.97
    0.6171     31.33
    0.6271     31.68
    0.6372     32.03
    0.6473     32.38
    0.6574     32.74
    0.6674     33.09
    0.6775     33.44
    0.6876     33.79
    0.6977     34.14
    0.7078     34.50
    0.7178     34.86
    0.7279     35.22
    0.7380     35.58
    0.7481     35.95
    0.7581     36.32
    0.7682     36.70
    0.7783     37.09
    0.7884     37.48
    0.7984     37.88
    0.8085     38.28
    0.8186     38.70
    0.8287     39.13
    0.8388     39.56
    0.8488     40.01
    0.8589     40.47
    0.8690     40.94
    0.8791     41.43
    0.8891     41.94
    0.8992     42.46
    0.9093     43.01
    0.9194     43.58
    0.9295     44.18
    0.9395     44.82
    0.9496     45.50
    0.9597     46.24
    0.9698     47.04
    0.9798     47.94
    0.9899     48.98
    1.0000     50.23
