#      CDF      prot
#             (days)
    0.0398      0.40
    0.0495      0.50
    0.0592      0.61
    0.0689      0.71
    0.0786      0.80
    0.0883      0.90
    0.0980      1.00
    0.1077      1.09
    0.1174      1.18
    0.1271      1.27
    0.1368      1.36
    0.1465      1.45
    0.1562      1.53
    0.1659      1.62
    0.1756      1.71
    0.1853      1.79
    0.1950      1.87
    0.2047      1.95
    0.2144      2.04
    0.2241      2.12
    0.2338      2.20
    0.2435      2.28
    0.2532      2.36
    0.2629      2.44
    0.2726      2.52
    0.2823      2.60
    0.2920      2.67
    0.3017      2.75
    0.3114      2.83
    0.3211      2.91
    0.3308      2.98
    0.3405      3.06
    0.3502      3.14
    0.3599      3.22
    0.3696      3.29
    0.3793      3.37
    0.3890      3.45
    0.3987      3.53
    0.4084      3.60
    0.4181      3.68
    0.4278      3.76
    0.4375      3.84
    0.4472      3.92
    0.4569      3.99
    0.4666      4.07
    0.4763      4.15
    0.4860      4.23
    0.4957      4.31
    0.5054      4.40
    0.5151      4.48
    0.5248      4.56
    0.5345      4.64
    0.5442      4.73
    0.5539      4.81
    0.5636      4.90
    0.5733      4.98
    0.5830      5.07
    0.5927      5.16
    0.6024      5.25
    0.6121      5.34
    0.6218      5.43
    0.6315      5.53
    0.6412      5.62
    0.6509      5.72
    0.6606      5.82
    0.6702      5.92
    0.6799      6.02
    0.6896      6.13
    0.6993      6.24
    0.7090      6.35
    0.7187      6.46
    0.7284      6.58
    0.7381      6.70
    0.7478      6.82
    0.7575      6.95
    0.7672      7.09
    0.7769      7.22
    0.7866      7.37
    0.7963      7.52
    0.8060      7.68
    0.8157      7.85
    0.8254      8.03
    0.8351      8.22
    0.8448      8.42
    0.8545      8.64
    0.8642      8.88
    0.8739      9.15
    0.8836      9.46
    0.8933      9.81
    0.9030     10.24
    0.9127     10.78
    0.9224     11.51
    0.9321     12.67
    0.9418     14.61
    0.9515     16.91
    0.9612     19.28
    0.9709     22.46
    0.9806     26.17
    0.9903     39.24
    1.0000     46.06
