#      CDF      prot
#             (days)
    0.0019      0.21
    0.0120      1.89
    0.0221      3.22
    0.0322      4.32
    0.0423      5.23
    0.0524      6.01
    0.0624      6.68
    0.0725      7.28
    0.0826      7.82
    0.0927      8.32
    0.1028      8.79
    0.1128      9.23
    0.1229      9.65
    0.1330     10.06
    0.1431     10.45
    0.1532     10.84
    0.1632     11.22
    0.1733     11.59
    0.1834     11.96
    0.1935     12.33
    0.2036     12.70
    0.2137     13.07
    0.2237     13.45
    0.2338     13.82
    0.2439     14.20
    0.2540     14.58
    0.2641     14.96
    0.2741     15.34
    0.2842     15.73
    0.2943     16.11
    0.3044     16.49
    0.3145     16.87
    0.3245     17.26
    0.3346     17.63
    0.3447     18.01
    0.3548     18.38
    0.3649     18.75
    0.3750     19.11
    0.3850     19.47
    0.3951     19.82
    0.4052     20.17
    0.4153     20.51
    0.4254     20.85
    0.4354     21.18
    0.4455     21.50
    0.4556     21.82
    0.4657     22.14
    0.4758     22.45
    0.4858     22.75
    0.4959     23.04
    0.5060     23.33
    0.5161     23.62
    0.5262     23.90
    0.5363     24.17
    0.5463     24.44
    0.5564     24.70
    0.5665     24.96
    0.5766     25.22
    0.5867     25.47
    0.5967     25.72
    0.6068     25.97
    0.6169     26.21
    0.6270     26.45
    0.6371     26.69
    0.6472     26.93
    0.6572     27.16
    0.6673     27.40
    0.6774     27.63
    0.6875     27.86
    0.6976     28.10
    0.7076     28.33
    0.7177     28.57
    0.7278     28.80
    0.7379     29.04
    0.7480     29.28
    0.7580     29.52
    0.7681     29.77
    0.7782     30.01
    0.7883     30.26
    0.7984     30.52
    0.8085     30.78
    0.8185     31.05
    0.8286     31.32
    0.8387     31.59
    0.8488     31.88
    0.8589     32.17
    0.8689     32.48
    0.8790     32.79
    0.8891     33.12
    0.8992     33.46
    0.9093     33.82
    0.9193     34.19
    0.9294     34.59
    0.9395     35.02
    0.9496     35.48
    0.9597     35.99
    0.9698     36.56
    0.9798     37.22
    0.9899     38.01
    1.0000     39.06
