#      CDF      prot
#             (days)
    0.0014      0.72
    0.0115      3.08
    0.0216      4.87
    0.0317      6.27
    0.0418      7.38
    0.0519      8.29
    0.0620      9.07
    0.0721      9.75
    0.0821     10.36
    0.0922     10.93
    0.1023     11.45
    0.1124     11.94
    0.1225     12.41
    0.1326     12.86
    0.1427     13.29
    0.1527     13.71
    0.1628     14.12
    0.1729     14.52
    0.1830     14.91
    0.1931     15.30
    0.2032     15.68
    0.2133     16.06
    0.2233     16.43
    0.2334     16.80
    0.2435     17.17
    0.2536     17.53
    0.2637     17.89
    0.2738     18.25
    0.2839     18.61
    0.2940     18.96
    0.3040     19.31
    0.3141     19.65
    0.3242     19.99
    0.3343     20.32
    0.3444     20.65
    0.3545     20.98
    0.3646     21.29
    0.3746     21.61
    0.3847     21.92
    0.3948     22.22
    0.4049     22.51
    0.4150     22.80
    0.4251     23.09
    0.4352     23.37
    0.4452     23.64
    0.4553     23.92
    0.4654     24.18
    0.4755     24.44
    0.4856     24.70
    0.4957     24.96
    0.5058     25.21
    0.5159     25.46
    0.5259     25.70
    0.5360     25.95
    0.5461     26.19
    0.5562     26.43
    0.5663     26.66
    0.5764     26.90
    0.5865     27.14
    0.5965     27.37
    0.6066     27.61
    0.6167     27.84
    0.6268     28.08
    0.6369     28.31
    0.6470     28.55
    0.6571     28.79
    0.6671     29.02
    0.6772     29.26
    0.6873     29.50
    0.6974     29.75
    0.7075     29.99
    0.7176     30.24
    0.7277     30.50
    0.7378     30.75
    0.7478     31.01
    0.7579     31.27
    0.7680     31.54
    0.7781     31.82
    0.7882     32.10
    0.7983     32.38
    0.8084     32.67
    0.8184     32.97
    0.8285     33.28
    0.8386     33.60
    0.8487     33.93
    0.8588     34.27
    0.8689     34.62
    0.8790     34.99
    0.8890     35.38
    0.8991     35.78
    0.9092     36.21
    0.9193     36.67
    0.9294     37.16
    0.9395     37.69
    0.9496     38.27
    0.9597     38.92
    0.9697     39.65
    0.9798     40.50
    0.9899     41.54
    1.0000     42.87
