#      CDF      prot
#             (days)
    0.0167      0.20
    0.0267      0.47
    0.0366      0.74
    0.0465      1.00
    0.0565      1.25
    0.0664      1.50
    0.0763      1.74
    0.0863      1.98
    0.0962      2.22
    0.1061      2.45
    0.1160      2.68
    0.1260      2.91
    0.1359      3.13
    0.1458      3.36
    0.1558      3.58
    0.1657      3.80
    0.1756      4.01
    0.1856      4.23
    0.1955      4.45
    0.2054      4.66
    0.2154      4.87
    0.2253      5.09
    0.2352      5.30
    0.2452      5.51
    0.2551      5.73
    0.2650      5.94
    0.2750      6.15
    0.2849      6.36
    0.2948      6.58
    0.3048      6.79
    0.3147      7.01
    0.3246      7.22
    0.3346      7.44
    0.3445      7.66
    0.3544      7.87
    0.3643      8.09
    0.3743      8.32
    0.3842      8.54
    0.3941      8.77
    0.4041      8.99
    0.4140      9.22
    0.4239      9.46
    0.4339      9.69
    0.4438      9.93
    0.4537     10.17
    0.4637     10.41
    0.4736     10.65
    0.4835     10.90
    0.4935     11.15
    0.5034     11.41
    0.5133     11.67
    0.5233     11.93
    0.5332     12.20
    0.5431     12.47
    0.5531     12.75
    0.5630     13.03
    0.5729     13.31
    0.5829     13.60
    0.5928     13.89
    0.6027     14.19
    0.6126     14.50
    0.6226     14.81
    0.6325     15.13
    0.6424     15.45
    0.6524     15.78
    0.6623     16.11
    0.6722     16.45
    0.6822     16.80
    0.6921     17.15
    0.7020     17.51
    0.7120     17.88
    0.7219     18.26
    0.7318     18.65
    0.7418     19.04
    0.7517     19.45
    0.7616     19.86
    0.7716     20.29
    0.7815     20.73
    0.7914     21.18
    0.8014     21.65
    0.8113     22.14
    0.8212     22.64
    0.8312     23.17
    0.8411     23.72
    0.8510     24.30
    0.8610     24.92
    0.8709     25.58
    0.8808     26.28
    0.8907     27.04
    0.9007     27.88
    0.9106     28.80
    0.9205     29.85
    0.9305     31.05
    0.9404     32.48
    0.9503     34.22
    0.9603     36.40
    0.9702     39.07
    0.9801     41.89
    0.9901     44.54
    1.0000     47.07
