#      CDF      prot
#             (days)
    0.0076      2.43
    0.0176      2.98
    0.0276      3.48
    0.0377      3.94
    0.0477      4.37
    0.0577      4.78
    0.0677      5.16
    0.0778      5.53
    0.0878      5.88
    0.0978      6.22
    0.1078      6.55
    0.1179      6.86
    0.1279      7.17
    0.1379      7.48
    0.1479      7.78
    0.1579      8.07
    0.1680      8.36
    0.1780      8.64
    0.1880      8.92
    0.1980      9.20
    0.2081      9.47
    0.2181      9.74
    0.2281     10.02
    0.2381     10.29
    0.2482     10.55
    0.2582     10.82
    0.2682     11.09
    0.2782     11.36
    0.2883     11.62
    0.2983     11.89
    0.3083     12.16
    0.3183     12.43
    0.3284     12.69
    0.3384     12.96
    0.3484     13.24
    0.3584     13.51
    0.3685     13.78
    0.3785     14.06
    0.3885     14.33
    0.3985     14.61
    0.4086     14.89
    0.4186     15.18
    0.4286     15.46
    0.4386     15.75
    0.4487     16.03
    0.4587     16.32
    0.4687     16.62
    0.4787     16.91
    0.4888     17.21
    0.4988     17.50
    0.5088     17.80
    0.5188     18.11
    0.5289     18.41
    0.5389     18.71
    0.5489     19.02
    0.5589     19.33
    0.5690     19.64
    0.5790     19.95
    0.5890     20.26
    0.5990     20.57
    0.6090     20.88
    0.6191     21.20
    0.6291     21.52
    0.6391     21.83
    0.6491     22.15
    0.6592     22.48
    0.6692     22.80
    0.6792     23.13
    0.6892     23.45
    0.6993     23.78
    0.7093     24.12
    0.7193     24.46
    0.7293     24.80
    0.7394     25.14
    0.7494     25.49
    0.7594     25.85
    0.7694     26.21
    0.7795     26.58
    0.7895     26.96
    0.7995     27.35
    0.8095     27.74
    0.8196     28.15
    0.8296     28.57
    0.8396     29.01
    0.8496     29.47
    0.8597     29.94
    0.8697     30.44
    0.8797     30.97
    0.8897     31.53
    0.8998     32.13
    0.9098     32.79
    0.9198     33.50
    0.9298     34.30
    0.9399     35.22
    0.9499     36.28
    0.9599     37.58
    0.9699     39.23
    0.9800     41.42
    0.9900     44.37
    1.0000     48.15
