#      CDF      prot
#             (days)
    0.0086      8.16
    0.0186      8.39
    0.0286      8.61
    0.0386      8.82
    0.0486      9.03
    0.0586      9.24
    0.0686      9.44
    0.0787      9.64
    0.0887      9.83
    0.0987     10.02
    0.1087     10.21
    0.1187     10.40
    0.1287     10.58
    0.1387     10.76
    0.1488     10.95
    0.1588     11.13
    0.1688     11.31
    0.1788     11.49
    0.1888     11.67
    0.1988     11.85
    0.2088     12.03
    0.2189     12.21
    0.2289     12.39
    0.2389     12.57
    0.2489     12.75
    0.2589     12.94
    0.2689     13.12
    0.2789     13.30
    0.2890     13.49
    0.2990     13.67
    0.3090     13.86
    0.3190     14.05
    0.3290     14.24
    0.3390     14.43
    0.3491     14.62
    0.3591     14.81
    0.3691     15.00
    0.3791     15.19
    0.3891     15.39
    0.3991     15.58
    0.4091     15.78
    0.4192     15.97
    0.4292     16.17
    0.4392     16.36
    0.4492     16.56
    0.4592     16.75
    0.4692     16.95
    0.4792     17.14
    0.4893     17.33
    0.4993     17.53
    0.5093     17.72
    0.5193     17.91
    0.5293     18.10
    0.5393     18.29
    0.5493     18.48
    0.5594     18.66
    0.5694     18.85
    0.5794     19.04
    0.5894     19.22
    0.5994     19.41
    0.6094     19.59
    0.6194     19.77
    0.6295     19.96
    0.6395     20.14
    0.6495     20.32
    0.6595     20.50
    0.6695     20.69
    0.6795     20.87
    0.6895     21.05
    0.6996     21.24
    0.7096     21.42
    0.7196     21.60
    0.7296     21.79
    0.7396     21.98
    0.7496     22.17
    0.7596     22.35
    0.7697     22.55
    0.7797     22.74
    0.7897     22.93
    0.7997     23.13
    0.8097     23.33
    0.8197     23.53
    0.8298     23.73
    0.8398     23.94
    0.8498     24.15
    0.8598     24.37
    0.8698     24.59
    0.8798     24.81
    0.8898     25.04
    0.8999     25.27
    0.9099     25.51
    0.9199     25.75
    0.9299     26.01
    0.9399     26.27
    0.9499     26.54
    0.9599     26.82
    0.9700     27.12
    0.9800     27.43
    0.9900     27.76
    1.0000     28.11
