#      CDF      prot
#             (days)
    0.0064      0.21
    0.0164      1.11
    0.0264      1.90
    0.0365      2.61
    0.0465      3.25
    0.0565      3.83
    0.0666      4.37
    0.0766      4.86
    0.0866      5.33
    0.0967      5.76
    0.1067      6.17
    0.1168      6.56
    0.1268      6.94
    0.1368      7.30
    0.1469      7.64
    0.1569      7.98
    0.1669      8.30
    0.1770      8.62
    0.1870      8.93
    0.1971      9.24
    0.2071      9.54
    0.2171      9.83
    0.2272     10.13
    0.2372     10.42
    0.2472     10.71
    0.2573     10.99
    0.2673     11.28
    0.2773     11.56
    0.2874     11.85
    0.2974     12.13
    0.3075     12.42
    0.3175     12.70
    0.3275     12.98
    0.3376     13.27
    0.3476     13.55
    0.3576     13.84
    0.3677     14.13
    0.3777     14.41
    0.3878     14.70
    0.3978     14.99
    0.4078     15.27
    0.4179     15.56
    0.4279     15.85
    0.4379     16.14
    0.4480     16.43
    0.4580     16.72
    0.4680     17.01
    0.4781     17.29
    0.4881     17.58
    0.4982     17.87
    0.5082     18.16
    0.5182     18.44
    0.5283     18.73
    0.5383     19.01
    0.5483     19.30
    0.5584     19.58
    0.5684     19.87
    0.5785     20.15
    0.5885     20.43
    0.5985     20.72
    0.6086     21.00
    0.6186     21.28
    0.6286     21.57
    0.6387     21.85
    0.6487     22.13
    0.6587     22.42
    0.6688     22.70
    0.6788     22.99
    0.6889     23.28
    0.6989     23.56
    0.7089     23.85
    0.7190     24.15
    0.7290     24.44
    0.7390     24.74
    0.7491     25.04
    0.7591     25.34
    0.7692     25.65
    0.7792     25.96
    0.7892     26.28
    0.7993     26.61
    0.8093     26.94
    0.8193     27.28
    0.8294     27.63
    0.8394     27.99
    0.8494     28.36
    0.8595     28.76
    0.8695     29.16
    0.8796     29.60
    0.8896     30.05
    0.8996     30.55
    0.9097     31.08
    0.9197     31.67
    0.9297     32.33
    0.9398     33.09
    0.9498     34.00
    0.9599     35.17
    0.9699     36.89
    0.9799     40.94
    0.9900     54.92
    1.0000     64.97
