#      CDF      prot
#             (days)
    0.0083      0.20
    0.0183      0.76
    0.0283      1.23
    0.0383      1.64
    0.0483      2.01
    0.0584      2.35
    0.0684      2.67
    0.0784      2.97
    0.0884      3.25
    0.0984      3.53
    0.1084      3.80
    0.1185      4.05
    0.1285      4.30
    0.1385      4.54
    0.1485      4.78
    0.1585      5.01
    0.1685      5.24
    0.1786      5.46
    0.1886      5.68
    0.1986      5.89
    0.2086      6.11
    0.2186      6.31
    0.2286      6.52
    0.2387      6.72
    0.2487      6.92
    0.2587      7.12
    0.2687      7.32
    0.2787      7.51
    0.2888      7.70
    0.2988      7.89
    0.3088      8.08
    0.3188      8.27
    0.3288      8.46
    0.3388      8.64
    0.3489      8.82
    0.3589      9.01
    0.3689      9.19
    0.3789      9.37
    0.3889      9.55
    0.3989      9.73
    0.4090      9.90
    0.4190     10.08
    0.4290     10.26
    0.4390     10.43
    0.4490     10.61
    0.4591     10.79
    0.4691     10.96
    0.4791     11.14
    0.4891     11.31
    0.4991     11.49
    0.5091     11.66
    0.5192     11.84
    0.5292     12.01
    0.5392     12.19
    0.5492     12.36
    0.5592     12.54
    0.5692     12.71
    0.5793     12.89
    0.5893     13.07
    0.5993     13.24
    0.6093     13.42
    0.6193     13.60
    0.6294     13.78
    0.6394     13.96
    0.6494     14.14
    0.6594     14.32
    0.6694     14.50
    0.6794     14.68
    0.6895     14.86
    0.6995     15.04
    0.7095     15.23
    0.7195     15.41
    0.7295     15.60
    0.7395     15.79
    0.7496     15.98
    0.7596     16.17
    0.7696     16.36
    0.7796     16.56
    0.7896     16.77
    0.7996     16.97
    0.8097     17.18
    0.8197     17.40
    0.8297     17.62
    0.8397     17.85
    0.8497     18.09
    0.8598     18.33
    0.8698     18.59
    0.8798     18.86
    0.8898     19.14
    0.8998     19.44
    0.9098     19.75
    0.9199     20.12
    0.9299     20.50
    0.9399     20.81
    0.9499     21.55
    0.9599     21.48
    0.9699     24.24
    0.9800     19.61
    0.9900     78.95
    1.0000     57.87
