#      CDF      prot
#             (days)
    0.0025      0.20
    0.0126      1.75
    0.0226      3.11
    0.0327      4.42
    0.0428      5.72
    0.0529      6.97
    0.0629      8.09
    0.0730      9.03
    0.0831      9.81
    0.0932     10.45
    0.1033     11.00
    0.1133     11.49
    0.1234     11.92
    0.1335     12.32
    0.1436     12.69
    0.1536     13.03
    0.1637     13.35
    0.1738     13.66
    0.1839     13.95
    0.1939     14.23
    0.2040     14.50
    0.2141     14.77
    0.2242     15.03
    0.2342     15.29
    0.2443     15.54
    0.2544     15.78
    0.2645     16.03
    0.2745     16.27
    0.2846     16.52
    0.2947     16.76
    0.3048     17.00
    0.3148     17.24
    0.3249     17.48
    0.3350     17.72
    0.3451     17.97
    0.3551     18.22
    0.3652     18.47
    0.3753     18.72
    0.3854     18.97
    0.3954     19.23
    0.4055     19.49
    0.4156     19.75
    0.4257     20.02
    0.4358     20.29
    0.4458     20.57
    0.4559     20.85
    0.4660     21.13
    0.4761     21.42
    0.4861     21.71
    0.4962     22.01
    0.5063     22.31
    0.5164     22.61
    0.5264     22.92
    0.5365     23.23
    0.5466     23.54
    0.5567     23.86
    0.5667     24.18
    0.5768     24.50
    0.5869     24.83
    0.5970     25.16
    0.6070     25.50
    0.6171     25.84
    0.6272     26.18
    0.6373     26.54
    0.6473     26.89
    0.6574     27.26
    0.6675     27.63
    0.6776     28.00
    0.6876     28.38
    0.6977     28.76
    0.7078     29.15
    0.7179     29.54
    0.7280     29.93
    0.7380     30.33
    0.7481     30.72
    0.7582     31.12
    0.7683     31.51
    0.7783     31.91
    0.7884     32.30
    0.7985     32.70
    0.8086     33.10
    0.8186     33.50
    0.8287     33.91
    0.8388     34.32
    0.8489     34.73
    0.8589     35.15
    0.8690     35.58
    0.8791     36.02
    0.8892     36.47
    0.8992     36.93
    0.9093     37.41
    0.9194     37.90
    0.9295     38.42
    0.9395     38.96
    0.9496     39.54
    0.9597     40.17
    0.9698     40.86
    0.9798     41.66
    0.9899     42.64
    1.0000     44.04
