#      CDF      prot
#             (days)
    0.0121      0.20
    0.0221      0.62
    0.0321      0.99
    0.0421      1.31
    0.0521      1.61
    0.0620      1.89
    0.0720      2.16
    0.0820      2.41
    0.0920      2.65
    0.1019      2.88
    0.1119      3.11
    0.1219      3.33
    0.1319      3.54
    0.1419      3.75
    0.1518      3.96
    0.1618      4.16
    0.1718      4.36
    0.1818      4.56
    0.1918      4.76
    0.2017      4.96
    0.2117      5.15
    0.2217      5.34
    0.2317      5.53
    0.2416      5.72
    0.2516      5.91
    0.2616      6.10
    0.2716      6.29
    0.2816      6.47
    0.2915      6.66
    0.3015      6.84
    0.3115      7.03
    0.3215      7.21
    0.3315      7.39
    0.3414      7.58
    0.3514      7.76
    0.3614      7.94
    0.3714      8.12
    0.3813      8.30
    0.3913      8.47
    0.4013      8.65
    0.4113      8.83
    0.4213      9.01
    0.4312      9.18
    0.4412      9.36
    0.4512      9.53
    0.4612      9.71
    0.4711      9.88
    0.4811     10.06
    0.4911     10.23
    0.5011     10.40
    0.5111     10.58
    0.5210     10.75
    0.5310     10.92
    0.5410     11.10
    0.5510     11.27
    0.5610     11.44
    0.5709     11.62
    0.5809     11.79
    0.5909     11.96
    0.6009     12.14
    0.6108     12.31
    0.6208     12.49
    0.6308     12.66
    0.6408     12.84
    0.6508     13.02
    0.6607     13.20
    0.6707     13.38
    0.6807     13.56
    0.6907     13.74
    0.7006     13.92
    0.7106     14.11
    0.7206     14.29
    0.7306     14.48
    0.7406     14.67
    0.7505     14.87
    0.7605     15.06
    0.7705     15.26
    0.7805     15.47
    0.7905     15.67
    0.8004     15.89
    0.8104     16.10
    0.8204     16.33
    0.8304     16.56
    0.8403     16.80
    0.8503     17.05
    0.8603     17.32
    0.8703     17.60
    0.8803     17.89
    0.8902     18.21
    0.9002     18.56
    0.9102     18.94
    0.9202     19.37
    0.9302     19.86
    0.9401     20.43
    0.9501     21.11
    0.9601     21.95
    0.9701     23.04
    0.9800     24.76
    0.9900     38.05
    1.0000     62.45
