#      CDF      prot
#             (days)
    0.0023      0.27
    0.0124      1.64
    0.0224      2.80
    0.0325      3.81
    0.0426      4.69
    0.0527      5.48
    0.0628      6.18
    0.0728      6.81
    0.0829      7.39
    0.0930      7.93
    0.1031      8.42
    0.1131      8.89
    0.1232      9.33
    0.1333      9.76
    0.1434     10.17
    0.1535     10.56
    0.1635     10.95
    0.1736     11.32
    0.1837     11.69
    0.1938     12.05
    0.2038     12.41
    0.2139     12.76
    0.2240     13.11
    0.2341     13.46
    0.2442     13.80
    0.2542     14.14
    0.2643     14.47
    0.2744     14.80
    0.2845     15.13
    0.2946     15.46
    0.3046     15.78
    0.3147     16.09
    0.3248     16.40
    0.3349     16.70
    0.3449     17.00
    0.3550     17.29
    0.3651     17.58
    0.3752     17.86
    0.3853     18.14
    0.3953     18.41
    0.4054     18.67
    0.4155     18.93
    0.4256     19.19
    0.4356     19.44
    0.4457     19.69
    0.4558     19.93
    0.4659     20.17
    0.4760     20.41
    0.4860     20.64
    0.4961     20.87
    0.5062     21.10
    0.5163     21.33
    0.5263     21.55
    0.5364     21.77
    0.5465     21.99
    0.5566     22.21
    0.5667     22.42
    0.5767     22.64
    0.5868     22.85
    0.5969     23.06
    0.6070     23.27
    0.6170     23.48
    0.6271     23.69
    0.6372     23.90
    0.6473     24.10
    0.6574     24.31
    0.6674     24.51
    0.6775     24.72
    0.6876     24.92
    0.6977     25.12
    0.7077     25.33
    0.7178     25.53
    0.7279     25.74
    0.7380     25.95
    0.7481     26.15
    0.7581     26.36
    0.7682     26.57
    0.7783     26.79
    0.7884     27.00
    0.7984     27.22
    0.8085     27.44
    0.8186     27.67
    0.8287     27.90
    0.8388     28.14
    0.8488     28.38
    0.8589     28.64
    0.8690     28.90
    0.8791     29.17
    0.8891     29.45
    0.8992     29.75
    0.9093     30.06
    0.9194     30.39
    0.9295     30.75
    0.9395     31.15
    0.9496     31.58
    0.9597     32.07
    0.9698     32.63
    0.9798     33.31
    0.9899     34.18
    1.0000     35.47
