#      CDF      prot
#             (days)
    0.0166      0.58
    0.0266      0.69
    0.0365      0.79
    0.0464      0.89
    0.0564      0.99
    0.0663      1.08
    0.0762      1.17
    0.0862      1.26
    0.0961      1.35
    0.1060      1.44
    0.1160      1.52
    0.1259      1.60
    0.1358      1.68
    0.1458      1.76
    0.1557      1.84
    0.1656      1.92
    0.1756      1.99
    0.1855      2.07
    0.1954      2.15
    0.2054      2.22
    0.2153      2.29
    0.2252      2.37
    0.2352      2.44
    0.2451      2.51
    0.2550      2.59
    0.2650      2.66
    0.2749      2.73
    0.2848      2.80
    0.2948      2.87
    0.3047      2.95
    0.3146      3.02
    0.3246      3.09
    0.3345      3.16
    0.3444      3.23
    0.3544      3.31
    0.3643      3.38
    0.3742      3.45
    0.3842      3.53
    0.3941      3.60
    0.4040      3.68
    0.4140      3.75
    0.4239      3.83
    0.4338      3.91
    0.4438      3.99
    0.4537      4.07
    0.4636      4.15
    0.4736      4.23
    0.4835      4.31
    0.4934      4.40
    0.5034      4.49
    0.5133      4.57
    0.5232      4.66
    0.5331      4.76
    0.5431      4.85
    0.5530      4.95
    0.5629      5.05
    0.5729      5.15
    0.5828      5.25
    0.5927      5.36
    0.6027      5.47
    0.6126      5.59
    0.6225      5.71
    0.6325      5.83
    0.6424      5.96
    0.6523      6.10
    0.6623      6.24
    0.6722      6.39
    0.6821      6.55
    0.6921      6.71
    0.7020      6.88
    0.7119      7.05
    0.7219      7.24
    0.7318      7.43
    0.7417      7.63
    0.7517      7.83
    0.7616      8.04
    0.7715      8.25
    0.7815      8.47
    0.7914      8.69
    0.8013      8.91
    0.8113      9.13
    0.8212      9.36
    0.8311      9.58
    0.8411      9.81
    0.8510     10.04
    0.8609     10.27
    0.8709     10.50
    0.8808     10.74
    0.8907     10.99
    0.9007     11.25
    0.9106     11.52
    0.9205     11.81
    0.9305     12.12
    0.9404     12.46
    0.9503     12.85
    0.9603     13.33
    0.9702     13.96
    0.9801     15.05
    0.9901     17.54
    1.0000     19.39
