#      CDF      prot
#             (days)
    0.0066      0.25
    0.0167      0.95
    0.0267      1.53
    0.0367      2.05
    0.0468      2.51
    0.0568      2.94
    0.0668      3.33
    0.0769      3.70
    0.0869      4.04
    0.0969      4.37
    0.1070      4.68
    0.1170      4.98
    0.1270      5.27
    0.1371      5.55
    0.1471      5.82
    0.1571      6.09
    0.1672      6.34
    0.1772      6.60
    0.1872      6.85
    0.1973      7.09
    0.2073      7.34
    0.2173      7.58
    0.2274      7.82
    0.2374      8.07
    0.2474      8.31
    0.2575      8.55
    0.2675      8.79
    0.2775      9.03
    0.2876      9.28
    0.2976      9.52
    0.3076      9.76
    0.3177     10.01
    0.3277     10.26
    0.3378     10.50
    0.3478     10.75
    0.3578     11.00
    0.3679     11.24
    0.3779     11.49
    0.3879     11.74
    0.3980     11.98
    0.4080     12.22
    0.4180     12.46
    0.4281     12.70
    0.4381     12.94
    0.4481     13.17
    0.4582     13.41
    0.4682     13.64
    0.4782     13.87
    0.4883     14.10
    0.4983     14.32
    0.5083     14.54
    0.5184     14.77
    0.5284     14.98
    0.5384     15.20
    0.5485     15.42
    0.5585     15.63
    0.5685     15.84
    0.5786     16.05
    0.5886     16.26
    0.5986     16.47
    0.6087     16.67
    0.6187     16.88
    0.6287     17.08
    0.6388     17.28
    0.6488     17.48
    0.6588     17.68
    0.6689     17.88
    0.6789     18.08
    0.6889     18.28
    0.6990     18.47
    0.7090     18.67
    0.7190     18.87
    0.7291     19.07
    0.7391     19.27
    0.7491     19.47
    0.7592     19.68
    0.7692     19.88
    0.7793     20.09
    0.7893     20.31
    0.7993     20.52
    0.8094     20.75
    0.8194     20.98
    0.8294     21.21
    0.8395     21.46
    0.8495     21.71
    0.8595     21.98
    0.8696     22.26
    0.8796     22.56
    0.8896     22.88
    0.8997     23.23
    0.9097     23.62
    0.9197     24.06
    0.9298     24.56
    0.9398     25.16
    0.9498     25.92
    0.9599     26.94
    0.9699     28.50
    0.9799     31.32
    0.9900     43.74
    1.0000     55.89
