#      CDF      prot
#             (days)
    0.0038      0.55
    0.0138      1.92
    0.0239      3.20
    0.0340      4.49
    0.0440      5.86
    0.0541      7.32
    0.0642      8.77
    0.0742     10.04
    0.0843     11.05
    0.0943     11.87
    0.1044     12.55
    0.1145     13.14
    0.1245     13.65
    0.1346     14.11
    0.1447     14.53
    0.1547     14.92
    0.1648     15.29
    0.1748     15.63
    0.1849     15.96
    0.1950     16.28
    0.2050     16.58
    0.2151     16.88
    0.2252     17.17
    0.2352     17.45
    0.2453     17.72
    0.2553     18.00
    0.2654     18.27
    0.2755     18.53
    0.2855     18.80
    0.2956     19.06
    0.3057     19.33
    0.3157     19.59
    0.3258     19.86
    0.3359     20.13
    0.3459     20.40
    0.3560     20.68
    0.3660     20.96
    0.3761     21.25
    0.3862     21.54
    0.3962     21.83
    0.4063     22.14
    0.4164     22.45
    0.4264     22.77
    0.4365     23.10
    0.4465     23.44
    0.4566     23.78
    0.4667     24.14
    0.4767     24.50
    0.4868     24.87
    0.4969     25.24
    0.5069     25.62
    0.5170     26.00
    0.5270     26.38
    0.5371     26.75
    0.5472     27.13
    0.5572     27.50
    0.5673     27.87
    0.5774     28.23
    0.5874     28.59
    0.5975     28.94
    0.6075     29.29
    0.6176     29.64
    0.6277     29.98
    0.6377     30.32
    0.6478     30.66
    0.6579     31.00
    0.6679     31.34
    0.6780     31.68
    0.6881     32.02
    0.6981     32.36
    0.7082     32.70
    0.7182     33.05
    0.7283     33.40
    0.7384     33.75
    0.7484     34.11
    0.7585     34.47
    0.7686     34.83
    0.7786     35.20
    0.7887     35.58
    0.7987     35.96
    0.8088     36.35
    0.8189     36.74
    0.8289     37.14
    0.8390     37.54
    0.8491     37.96
    0.8591     38.39
    0.8692     38.82
    0.8792     39.27
    0.8893     39.73
    0.8994     40.22
    0.9094     40.73
    0.9195     41.26
    0.9296     41.84
    0.9396     42.47
    0.9497     43.17
    0.9597     43.97
    0.9698     44.95
    0.9799     46.25
    0.9899     48.44
    1.0000     56.43
