#      CDF      prot
#             (days)
    0.0029      1.28
    0.0130      2.40
    0.0230      3.34
    0.0331      4.25
    0.0432      5.24
    0.0533      6.39
    0.0633      7.72
    0.0734      9.05
    0.0835     10.19
    0.0935     11.09
    0.1036     11.78
    0.1137     12.35
    0.1238     12.82
    0.1338     13.23
    0.1439     13.60
    0.1540     13.93
    0.1641     14.24
    0.1741     14.53
    0.1842     14.81
    0.1943     15.07
    0.2043     15.32
    0.2144     15.56
    0.2245     15.79
    0.2346     16.02
    0.2446     16.24
    0.2547     16.45
    0.2648     16.67
    0.2748     16.88
    0.2849     17.08
    0.2950     17.29
    0.3051     17.49
    0.3151     17.69
    0.3252     17.89
    0.3353     18.09
    0.3453     18.29
    0.3554     18.49
    0.3655     18.69
    0.3756     18.89
    0.3856     19.09
    0.3957     19.29
    0.4058     19.50
    0.4158     19.70
    0.4259     19.90
    0.4360     20.11
    0.4461     20.32
    0.4561     20.53
    0.4662     20.74
    0.4763     20.95
    0.4863     21.16
    0.4964     21.38
    0.5065     21.59
    0.5166     21.81
    0.5266     22.03
    0.5367     22.25
    0.5468     22.48
    0.5568     22.70
    0.5669     22.93
    0.5770     23.16
    0.5871     23.39
    0.5971     23.63
    0.6072     23.87
    0.6173     24.11
    0.6273     24.36
    0.6374     24.61
    0.6475     24.87
    0.6576     25.13
    0.6676     25.40
    0.6777     25.67
    0.6878     25.95
    0.6978     26.23
    0.7079     26.51
    0.7180     26.80
    0.7281     27.09
    0.7381     27.38
    0.7482     27.67
    0.7583     27.97
    0.7684     28.27
    0.7784     28.57
    0.7885     28.88
    0.7986     29.19
    0.8086     29.50
    0.8187     29.82
    0.8288     30.15
    0.8389     30.49
    0.8489     30.83
    0.8590     31.18
    0.8691     31.55
    0.8791     31.92
    0.8892     32.30
    0.8993     32.70
    0.9094     33.11
    0.9194     33.53
    0.9295     33.97
    0.9396     34.44
    0.9496     34.94
    0.9597     35.50
    0.9698     36.15
    0.9799     36.97
    0.9899     38.21
    1.0000     43.19
