#      CDF      prot
#             (days)
    0.0080      2.55
    0.0181      3.10
    0.0281      3.60
    0.0381      4.05
    0.0481      4.47
    0.0581      4.86
    0.0682      5.22
    0.0782      5.57
    0.0882      5.90
    0.0982      6.22
    0.1082      6.52
    0.1183      6.81
    0.1283      7.09
    0.1383      7.37
    0.1483      7.64
    0.1583      7.90
    0.1684      8.15
    0.1784      8.40
    0.1884      8.64
    0.1984      8.88
    0.2084      9.12
    0.2185      9.35
    0.2285      9.58
    0.2385      9.81
    0.2485     10.04
    0.2585     10.26
    0.2686     10.48
    0.2786     10.70
    0.2886     10.92
    0.2986     11.14
    0.3086     11.35
    0.3187     11.57
    0.3287     11.79
    0.3387     12.00
    0.3487     12.22
    0.3587     12.43
    0.3688     12.65
    0.3788     12.86
    0.3888     13.08
    0.3988     13.30
    0.4088     13.52
    0.4189     13.74
    0.4289     13.96
    0.4389     14.18
    0.4489     14.41
    0.4589     14.64
    0.4690     14.87
    0.4790     15.10
    0.4890     15.33
    0.4990     15.57
    0.5090     15.82
    0.5191     16.06
    0.5291     16.31
    0.5391     16.57
    0.5491     16.83
    0.5591     17.09
    0.5692     17.36
    0.5792     17.64
    0.5892     17.92
    0.5992     18.21
    0.6092     18.51
    0.6192     18.81
    0.6293     19.13
    0.6393     19.45
    0.6493     19.79
    0.6593     20.14
    0.6693     20.49
    0.6794     20.86
    0.6894     21.25
    0.6994     21.64
    0.7094     22.05
    0.7194     22.47
    0.7295     22.91
    0.7395     23.36
    0.7495     23.83
    0.7595     24.30
    0.7695     24.79
    0.7796     25.29
    0.7896     25.80
    0.7996     26.32
    0.8096     26.85
    0.8196     27.39
    0.8297     27.94
    0.8397     28.51
    0.8497     29.09
    0.8597     29.69
    0.8697     30.32
    0.8798     30.98
    0.8898     31.68
    0.8998     32.44
    0.9098     33.27
    0.9198     34.22
    0.9299     35.33
    0.9399     36.74
    0.9499     38.68
    0.9599     41.57
    0.9699     44.81
    0.9800     47.44
    0.9900     49.73
    1.0000     52.02
