#      CDF      prot
#             (days)
    0.0085      1.23
    0.0185      1.98
    0.0285      2.71
    0.0385      3.42
    0.0485      4.11
    0.0585      4.79
    0.0686      5.47
    0.0786      6.14
    0.0886      6.80
    0.0986      7.47
    0.1086      8.13
    0.1186      8.79
    0.1286      9.46
    0.1387     10.12
    0.1487     10.77
    0.1587     11.42
    0.1687     12.05
    0.1787     12.68
    0.1887     13.29
    0.1988     13.88
    0.2088     14.46
    0.2188     15.02
    0.2288     15.56
    0.2388     16.08
    0.2488     16.59
    0.2589     17.08
    0.2689     17.55
    0.2789     18.01
    0.2889     18.45
    0.2989     18.88
    0.3089     19.31
    0.3189     19.72
    0.3290     20.12
    0.3390     20.51
    0.3490     20.89
    0.3590     21.27
    0.3690     21.64
    0.3790     22.01
    0.3891     22.37
    0.3991     22.72
    0.4091     23.08
    0.4191     23.42
    0.4291     23.77
    0.4391     24.11
    0.4491     24.45
    0.4592     24.80
    0.4692     25.13
    0.4792     25.47
    0.4892     25.81
    0.4992     26.15
    0.5092     26.49
    0.5193     26.83
    0.5293     27.17
    0.5393     27.52
    0.5493     27.87
    0.5593     28.22
    0.5693     28.57
    0.5793     28.93
    0.5894     29.29
    0.5994     29.66
    0.6094     30.04
    0.6194     30.42
    0.6294     30.81
    0.6394     31.20
    0.6495     31.61
    0.6595     32.02
    0.6695     32.45
    0.6795     32.89
    0.6895     33.34
    0.6995     33.81
    0.7095     34.30
    0.7196     34.80
    0.7296     35.32
    0.7396     35.87
    0.7496     36.44
    0.7596     37.04
    0.7696     37.67
    0.7797     38.34
    0.7897     39.04
    0.7997     39.78
    0.8097     40.57
    0.8197     41.40
    0.8297     42.28
    0.8398     43.21
    0.8498     44.20
    0.8598     45.24
    0.8698     46.33
    0.8798     47.47
    0.8898     48.67
    0.8998     49.91
    0.9099     51.21
    0.9199     52.57
    0.9299     53.99
    0.9399     55.47
    0.9499     57.03
    0.9599     58.68
    0.9700     60.45
    0.9800     62.42
    0.9900     64.71
    1.0000     67.70
