#      CDF      prot
#             (days)
    0.0014      0.21
    0.0115      3.33
    0.0216      5.71
    0.0317      7.13
    0.0418      8.09
    0.0518      8.84
    0.0619      9.47
    0.0720     10.02
    0.0821     10.53
    0.0922     10.99
    0.1023     11.43
    0.1124     11.85
    0.1225     12.26
    0.1325     12.66
    0.1426     13.05
    0.1527     13.44
    0.1628     13.82
    0.1729     14.21
    0.1830     14.59
    0.1931     14.97
    0.2031     15.36
    0.2132     15.74
    0.2233     16.12
    0.2334     16.50
    0.2435     16.88
    0.2536     17.26
    0.2637     17.63
    0.2738     18.00
    0.2838     18.36
    0.2939     18.71
    0.3040     19.06
    0.3141     19.40
    0.3242     19.74
    0.3343     20.07
    0.3444     20.40
    0.3544     20.72
    0.3645     21.03
    0.3746     21.34
    0.3847     21.65
    0.3948     21.96
    0.4049     22.26
    0.4150     22.56
    0.4251     22.86
    0.4351     23.15
    0.4452     23.45
    0.4553     23.74
    0.4654     24.04
    0.4755     24.33
    0.4856     24.63
    0.4957     24.93
    0.5057     25.22
    0.5158     25.52
    0.5259     25.82
    0.5360     26.13
    0.5461     26.44
    0.5562     26.75
    0.5663     27.06
    0.5764     27.37
    0.5864     27.69
    0.5965     28.02
    0.6066     28.35
    0.6167     28.68
    0.6268     29.01
    0.6369     29.35
    0.6470     29.69
    0.6571     30.04
    0.6671     30.39
    0.6772     30.75
    0.6873     31.10
    0.6974     31.47
    0.7075     31.83
    0.7176     32.20
    0.7277     32.57
    0.7377     32.94
    0.7478     33.31
    0.7579     33.69
    0.7680     34.06
    0.7781     34.44
    0.7882     34.83
    0.7983     35.21
    0.8084     35.59
    0.8184     35.98
    0.8285     36.37
    0.8386     36.77
    0.8487     37.17
    0.8588     37.57
    0.8689     37.99
    0.8790     38.41
    0.8890     38.84
    0.8991     39.29
    0.9092     39.76
    0.9193     40.24
    0.9294     40.76
    0.9395     41.32
    0.9496     41.94
    0.9597     42.63
    0.9697     43.44
    0.9798     44.46
    0.9899     45.92
    1.0000     48.99
