#      CDF      prot
#             (days)
    0.0102      0.73
    0.0202      1.32
    0.0302      1.86
    0.0402      2.37
    0.0502      2.85
    0.0602      3.30
    0.0702      3.73
    0.0802      4.15
    0.0902      4.56
    0.1002      4.95
    0.1102      5.33
    0.1202      5.71
    0.1302      6.08
    0.1402      6.44
    0.1502      6.80
    0.1602      7.16
    0.1702      7.51
    0.1802      7.86
    0.1902      8.21
    0.2002      8.55
    0.2102      8.90
    0.2202      9.24
    0.2302      9.58
    0.2402      9.93
    0.2502     10.27
    0.2602     10.61
    0.2702     10.95
    0.2802     11.29
    0.2902     11.63
    0.3002     11.97
    0.3102     12.31
    0.3202     12.65
    0.3301     12.99
    0.3401     13.32
    0.3501     13.66
    0.3601     13.99
    0.3701     14.32
    0.3801     14.64
    0.3901     14.97
    0.4001     15.29
    0.4101     15.61
    0.4201     15.93
    0.4301     16.24
    0.4401     16.55
    0.4501     16.86
    0.4601     17.16
    0.4701     17.46
    0.4801     17.76
    0.4901     18.06
    0.5001     18.35
    0.5101     18.64
    0.5201     18.93
    0.5301     19.21
    0.5401     19.50
    0.5501     19.78
    0.5601     20.06
    0.5701     20.34
    0.5801     20.62
    0.5901     20.90
    0.6001     21.18
    0.6101     21.46
    0.6201     21.74
    0.6301     22.02
    0.6401     22.31
    0.6501     22.59
    0.6601     22.88
    0.6701     23.17
    0.6801     23.46
    0.6901     23.75
    0.7001     24.05
    0.7101     24.36
    0.7201     24.67
    0.7301     24.99
    0.7401     25.31
    0.7501     25.65
    0.7601     25.99
    0.7701     26.35
    0.7800     26.72
    0.7900     27.10
    0.8000     27.50
    0.8100     27.93
    0.8200     28.38
    0.8300     28.86
    0.8400     29.38
    0.8500     29.94
    0.8600     30.57
    0.8700     31.26
    0.8800     32.06
    0.8900     32.99
    0.9000     34.10
    0.9100     35.47
    0.9200     37.18
    0.9300     39.26
    0.9400     41.55
    0.9500     43.85
    0.9600     46.13
    0.9700     48.51
    0.9800     51.34
    0.9900     56.05
    1.0000     66.67
