#      CDF      prot
#             (days)
    0.0022      0.33
    0.0123      1.93
    0.0223      3.09
    0.0324      4.00
    0.0425      4.77
    0.0526      5.44
    0.0627      6.05
    0.0727      6.61
    0.0828      7.14
    0.0929      7.65
    0.1030      8.14
    0.1130      8.61
    0.1231      9.06
    0.1332      9.50
    0.1433      9.93
    0.1534     10.33
    0.1634     10.72
    0.1735     11.09
    0.1836     11.45
    0.1937     11.80
    0.2038     12.12
    0.2138     12.44
    0.2239     12.75
    0.2340     13.04
    0.2441     13.32
    0.2542     13.60
    0.2642     13.86
    0.2743     14.12
    0.2844     14.38
    0.2945     14.62
    0.3045     14.86
    0.3146     15.10
    0.3247     15.32
    0.3348     15.55
    0.3449     15.77
    0.3549     15.98
    0.3650     16.20
    0.3751     16.40
    0.3852     16.61
    0.3953     16.81
    0.4053     17.01
    0.4154     17.20
    0.4255     17.39
    0.4356     17.58
    0.4457     17.77
    0.4557     17.95
    0.4658     18.14
    0.4759     18.31
    0.4860     18.49
    0.4961     18.67
    0.5061     18.84
    0.5162     19.01
    0.5263     19.18
    0.5364     19.35
    0.5464     19.52
    0.5565     19.69
    0.5666     19.85
    0.5767     20.02
    0.5868     20.18
    0.5968     20.34
    0.6069     20.50
    0.6170     20.67
    0.6271     20.83
    0.6372     20.99
    0.6472     21.15
    0.6573     21.31
    0.6674     21.47
    0.6775     21.64
    0.6876     21.80
    0.6976     21.96
    0.7077     22.13
    0.7178     22.29
    0.7279     22.46
    0.7379     22.63
    0.7480     22.80
    0.7581     22.98
    0.7682     23.15
    0.7783     23.33
    0.7883     23.52
    0.7984     23.70
    0.8085     23.89
    0.8186     24.09
    0.8287     24.29
    0.8387     24.50
    0.8488     24.72
    0.8589     24.95
    0.8690     25.18
    0.8791     25.43
    0.8891     25.70
    0.8992     25.98
    0.9093     26.28
    0.9194     26.61
    0.9294     26.98
    0.9395     27.40
    0.9496     27.89
    0.9597     28.48
    0.9698     29.26
    0.9798     30.43
    0.9899     32.92
    1.0000     44.52
