#      CDF      prot
#             (days)
    0.0016      1.31
    0.0117      3.36
    0.0218      4.73
    0.0319      5.78
    0.0420      6.64
    0.0521      7.40
    0.0621      8.07
    0.0722      8.69
    0.0823      9.27
    0.0924      9.81
    0.1025     10.32
    0.1126     10.82
    0.1227     11.29
    0.1327     11.75
    0.1428     12.20
    0.1529     12.63
    0.1630     13.05
    0.1731     13.46
    0.1832     13.86
    0.1932     14.25
    0.2033     14.63
    0.2134     15.00
    0.2235     15.36
    0.2336     15.71
    0.2437     16.06
    0.2537     16.40
    0.2638     16.73
    0.2739     17.05
    0.2840     17.37
    0.2941     17.68
    0.3042     17.99
    0.3143     18.29
    0.3243     18.59
    0.3344     18.88
    0.3445     19.17
    0.3546     19.46
    0.3647     19.74
    0.3748     20.02
    0.3848     20.30
    0.3949     20.57
    0.4050     20.85
    0.4151     21.12
    0.4252     21.39
    0.4353     21.66
    0.4454     21.92
    0.4554     22.19
    0.4655     22.45
    0.4756     22.71
    0.4857     22.97
    0.4958     23.23
    0.5059     23.49
    0.5159     23.75
    0.5260     24.00
    0.5361     24.26
    0.5462     24.51
    0.5563     24.76
    0.5664     25.01
    0.5765     25.26
    0.5865     25.51
    0.5966     25.76
    0.6067     26.01
    0.6168     26.25
    0.6269     26.50
    0.6370     26.74
    0.6470     26.98
    0.6571     27.23
    0.6672     27.47
    0.6773     27.72
    0.6874     27.96
    0.6975     28.21
    0.7076     28.45
    0.7176     28.70
    0.7277     28.95
    0.7378     29.20
    0.7479     29.46
    0.7580     29.71
    0.7681     29.97
    0.7781     30.24
    0.7882     30.51
    0.7983     30.78
    0.8084     31.06
    0.8185     31.35
    0.8286     31.65
    0.8386     31.95
    0.8487     32.27
    0.8588     32.60
    0.8689     32.95
    0.8790     33.31
    0.8891     33.70
    0.8992     34.11
    0.9092     34.55
    0.9193     35.04
    0.9294     35.58
    0.9395     36.19
    0.9496     36.90
    0.9597     37.75
    0.9697     38.84
    0.9798     40.34
    0.9899     42.68
    1.0000     46.44
