#      CDF      prot
#             (days)
    0.0046      0.56
    0.0146      1.46
    0.0247      2.26
    0.0347      2.98
    0.0448      3.66
    0.0548      4.28
    0.0649      4.86
    0.0749      5.41
    0.0850      5.92
    0.0950      6.40
    0.1051      6.85
    0.1152      7.28
    0.1252      7.69
    0.1353      8.09
    0.1453      8.46
    0.1554      8.83
    0.1654      9.18
    0.1755      9.53
    0.1855      9.86
    0.1956     10.19
    0.2057     10.51
    0.2157     10.83
    0.2258     11.14
    0.2358     11.45
    0.2459     11.76
    0.2559     12.06
    0.2660     12.36
    0.2760     12.66
    0.2861     12.96
    0.2961     13.26
    0.3062     13.56
    0.3163     13.86
    0.3263     14.15
    0.3364     14.45
    0.3464     14.76
    0.3565     15.06
    0.3665     15.36
    0.3766     15.67
    0.3866     15.97
    0.3967     16.28
    0.4068     16.59
    0.4168     16.90
    0.4269     17.21
    0.4369     17.52
    0.4470     17.83
    0.4570     18.14
    0.4671     18.45
    0.4771     18.76
    0.4872     19.07
    0.4972     19.38
    0.5073     19.69
    0.5174     19.99
    0.5274     20.29
    0.5375     20.59
    0.5475     20.89
    0.5576     21.18
    0.5676     21.47
    0.5777     21.76
    0.5877     22.05
    0.5978     22.34
    0.6079     22.62
    0.6179     22.90
    0.6280     23.19
    0.6380     23.47
    0.6481     23.75
    0.6581     24.03
    0.6682     24.31
    0.6782     24.60
    0.6883     24.88
    0.6983     25.17
    0.7084     25.45
    0.7185     25.74
    0.7285     26.03
    0.7386     26.33
    0.7486     26.63
    0.7587     26.93
    0.7687     27.23
    0.7788     27.54
    0.7888     27.86
    0.7989     28.18
    0.8090     28.51
    0.8190     28.85
    0.8291     29.20
    0.8391     29.55
    0.8492     29.92
    0.8592     30.30
    0.8693     30.69
    0.8793     31.10
    0.8894     31.52
    0.8994     31.97
    0.9095     32.44
    0.9196     32.95
    0.9296     33.49
    0.9397     34.09
    0.9497     34.75
    0.9598     35.52
    0.9698     36.46
    0.9799     37.70
    0.9899     39.71
    1.0000     45.80
