#      CDF      prot
#             (days)
    0.0040      1.29
    0.0141      2.19
    0.0242      3.00
    0.0342      3.81
    0.0443      4.66
    0.0543      5.63
    0.0644      6.77
    0.0745      8.11
    0.0845      9.49
    0.0946     10.66
    0.1046     11.55
    0.1147     12.23
    0.1248     12.79
    0.1348     13.26
    0.1449     13.68
    0.1549     14.04
    0.1650     14.37
    0.1751     14.68
    0.1851     14.96
    0.1952     15.23
    0.2052     15.49
    0.2153     15.73
    0.2254     15.96
    0.2354     16.19
    0.2455     16.41
    0.2555     16.62
    0.2656     16.83
    0.2757     17.03
    0.2857     17.23
    0.2958     17.43
    0.3058     17.62
    0.3159     17.82
    0.3260     18.01
    0.3360     18.20
    0.3461     18.39
    0.3561     18.58
    0.3662     18.77
    0.3763     18.96
    0.3863     19.15
    0.3964     19.34
    0.4064     19.53
    0.4165     19.72
    0.4266     19.91
    0.4366     20.10
    0.4467     20.29
    0.4567     20.49
    0.4668     20.68
    0.4769     20.88
    0.4869     21.08
    0.4970     21.28
    0.5070     21.48
    0.5171     21.69
    0.5272     21.89
    0.5372     22.10
    0.5473     22.31
    0.5573     22.52
    0.5674     22.73
    0.5775     22.95
    0.5875     23.17
    0.5976     23.39
    0.6077     23.62
    0.6177     23.84
    0.6278     24.08
    0.6378     24.31
    0.6479     24.55
    0.6580     24.80
    0.6680     25.05
    0.6781     25.31
    0.6881     25.57
    0.6982     25.84
    0.7083     26.12
    0.7183     26.40
    0.7284     26.69
    0.7384     26.99
    0.7485     27.29
    0.7586     27.60
    0.7686     27.92
    0.7787     28.24
    0.7887     28.57
    0.7988     28.90
    0.8089     29.24
    0.8189     29.58
    0.8290     29.93
    0.8390     30.28
    0.8491     30.64
    0.8592     31.00
    0.8692     31.37
    0.8793     31.75
    0.8893     32.14
    0.8994     32.54
    0.9095     32.95
    0.9195     33.38
    0.9296     33.83
    0.9396     34.30
    0.9497     34.81
    0.9598     35.38
    0.9698     36.03
    0.9799     36.86
    0.9899     38.13
    1.0000     43.63
