#      CDF      prot
#             (days)
    0.0098      0.40
    0.0198      0.88
    0.0298      1.34
    0.0398      1.77
    0.0498      2.19
    0.0598      2.60
    0.0698      2.98
    0.0798      3.36
    0.0898      3.73
    0.0998      4.08
    0.1098      4.43
    0.1198      4.77
    0.1298      5.11
    0.1398      5.43
    0.1498      5.76
    0.1598      6.08
    0.1698      6.39
    0.1798      6.70
    0.1898      7.01
    0.1998      7.31
    0.2098      7.61
    0.2198      7.91
    0.2298      8.20
    0.2398      8.50
    0.2498      8.79
    0.2598      9.08
    0.2698      9.37
    0.2798      9.66
    0.2898      9.95
    0.2998     10.24
    0.3098     10.53
    0.3198     10.82
    0.3298     11.11
    0.3398     11.39
    0.3498     11.68
    0.3598     11.97
    0.3699     12.26
    0.3799     12.55
    0.3899     12.84
    0.3999     13.14
    0.4099     13.43
    0.4199     13.73
    0.4299     14.02
    0.4399     14.32
    0.4499     14.62
    0.4599     14.93
    0.4699     15.23
    0.4799     15.54
    0.4899     15.85
    0.4999     16.16
    0.5099     16.47
    0.5199     16.79
    0.5299     17.11
    0.5399     17.43
    0.5499     17.76
    0.5599     18.09
    0.5699     18.42
    0.5799     18.76
    0.5899     19.10
    0.5999     19.45
    0.6099     19.80
    0.6199     20.16
    0.6299     20.52
    0.6399     20.89
    0.6499     21.26
    0.6599     21.64
    0.6699     22.03
    0.6799     22.42
    0.6899     22.82
    0.6999     23.23
    0.7099     23.65
    0.7199     24.08
    0.7299     24.52
    0.7399     24.97
    0.7499     25.43
    0.7599     25.90
    0.7699     26.39
    0.7799     26.90
    0.7900     27.43
    0.8000     27.97
    0.8100     28.54
    0.8200     29.13
    0.8300     29.75
    0.8400     30.40
    0.8500     31.09
    0.8600     31.81
    0.8700     32.59
    0.8800     33.42
    0.8900     34.31
    0.9000     35.27
    0.9100     36.30
    0.9200     37.43
    0.9300     38.64
    0.9400     39.96
    0.9500     41.37
    0.9600     42.87
    0.9700     44.46
    0.9800     46.14
    0.9900     47.93
    1.0000     49.88
