#      CDF      prot
#             (days)
    0.0032      1.82
    0.0133      2.96
    0.0233      4.04
    0.0334      5.14
    0.0435      6.28
    0.0536      7.44
    0.0636      8.55
    0.0737      9.52
    0.0838     10.35
    0.0938     11.06
    0.1039     11.67
    0.1140     12.20
    0.1240     12.68
    0.1341     13.11
    0.1442     13.51
    0.1542     13.88
    0.1643     14.22
    0.1744     14.54
    0.1844     14.85
    0.1945     15.14
    0.2046     15.41
    0.2146     15.68
    0.2247     15.94
    0.2348     16.19
    0.2449     16.43
    0.2549     16.67
    0.2650     16.90
    0.2751     17.12
    0.2851     17.34
    0.2952     17.56
    0.3053     17.78
    0.3153     17.99
    0.3254     18.20
    0.3355     18.41
    0.3455     18.62
    0.3556     18.82
    0.3657     19.03
    0.3757     19.23
    0.3858     19.44
    0.3959     19.65
    0.4060     19.85
    0.4160     20.06
    0.4261     20.27
    0.4362     20.48
    0.4462     20.70
    0.4563     20.91
    0.4664     21.13
    0.4764     21.36
    0.4865     21.58
    0.4966     21.81
    0.5066     22.05
    0.5167     22.29
    0.5268     22.53
    0.5368     22.78
    0.5469     23.04
    0.5570     23.30
    0.5670     23.57
    0.5771     23.85
    0.5872     24.13
    0.5973     24.42
    0.6073     24.71
    0.6174     25.02
    0.6275     25.33
    0.6375     25.64
    0.6476     25.97
    0.6577     26.29
    0.6677     26.63
    0.6778     26.97
    0.6879     27.31
    0.6979     27.66
    0.7080     28.01
    0.7181     28.36
    0.7281     28.71
    0.7382     29.07
    0.7483     29.43
    0.7584     29.79
    0.7684     30.14
    0.7785     30.50
    0.7886     30.86
    0.7986     31.22
    0.8087     31.57
    0.8188     31.93
    0.8288     32.28
    0.8389     32.64
    0.8490     33.00
    0.8590     33.36
    0.8691     33.73
    0.8792     34.10
    0.8892     34.49
    0.8993     34.88
    0.9094     35.28
    0.9195     35.70
    0.9295     36.14
    0.9396     36.60
    0.9497     37.10
    0.9597     37.64
    0.9698     38.24
    0.9799     38.93
    0.9899     39.77
    1.0000     40.88
