#      CDF      prot
#             (days)
    0.0012      1.16
    0.0113      3.68
    0.0214      5.26
    0.0315      6.41
    0.0416      7.30
    0.0516      8.02
    0.0617      8.63
    0.0718      9.15
    0.0819      9.62
    0.0920     10.04
    0.1021     10.43
    0.1122     10.79
    0.1223     11.12
    0.1324     11.44
    0.1424     11.74
    0.1525     12.03
    0.1626     12.31
    0.1727     12.58
    0.1828     12.84
    0.1929     13.10
    0.2030     13.35
    0.2131     13.60
    0.2232     13.84
    0.2332     14.08
    0.2433     14.31
    0.2534     14.55
    0.2635     14.78
    0.2736     15.01
    0.2837     15.24
    0.2938     15.47
    0.3039     15.70
    0.3140     15.93
    0.3240     16.16
    0.3341     16.39
    0.3442     16.63
    0.3543     16.86
    0.3644     17.10
    0.3745     17.34
    0.3846     17.58
    0.3947     17.82
    0.4048     18.06
    0.4148     18.31
    0.4249     18.56
    0.4350     18.82
    0.4451     19.07
    0.4552     19.33
    0.4653     19.60
    0.4754     19.86
    0.4855     20.13
    0.4956     20.40
    0.5056     20.68
    0.5157     20.96
    0.5258     21.24
    0.5359     21.52
    0.5460     21.80
    0.5561     22.09
    0.5662     22.38
    0.5763     22.67
    0.5864     22.97
    0.5964     23.27
    0.6065     23.57
    0.6166     23.88
    0.6267     24.18
    0.6368     24.50
    0.6469     24.81
    0.6570     25.14
    0.6671     25.46
    0.6772     25.80
    0.6872     26.14
    0.6973     26.48
    0.7074     26.84
    0.7175     27.20
    0.7276     27.57
    0.7377     27.95
    0.7478     28.34
    0.7579     28.74
    0.7680     29.15
    0.7780     29.57
    0.7881     29.99
    0.7982     30.43
    0.8083     30.87
    0.8184     31.31
    0.8285     31.76
    0.8386     32.21
    0.8487     32.67
    0.8588     33.13
    0.8688     33.59
    0.8789     34.06
    0.8890     34.55
    0.8991     35.04
    0.9092     35.56
    0.9193     36.10
    0.9294     36.67
    0.9395     37.29
    0.9496     37.98
    0.9596     38.75
    0.9697     39.67
    0.9798     40.81
    0.9899     42.37
    1.0000     44.85
