#      CDF      prot
#             (days)
    0.0028      4.77
    0.0129      5.95
    0.0230      6.97
    0.0331      7.87
    0.0431      8.67
    0.0532      9.40
    0.0633     10.07
    0.0733     10.68
    0.0834     11.24
    0.0935     11.77
    0.1036     12.26
    0.1136     12.72
    0.1237     13.16
    0.1338     13.58
    0.1438     13.97
    0.1539     14.35
    0.1640     14.72
    0.1741     15.07
    0.1841     15.40
    0.1942     15.73
    0.2043     16.04
    0.2144     16.35
    0.2244     16.65
    0.2345     16.94
    0.2446     17.23
    0.2546     17.51
    0.2647     17.78
    0.2748     18.05
    0.2849     18.32
    0.2949     18.58
    0.3050     18.83
    0.3151     19.09
    0.3252     19.34
    0.3352     19.59
    0.3453     19.84
    0.3554     20.08
    0.3654     20.32
    0.3755     20.57
    0.3856     20.81
    0.3957     21.05
    0.4057     21.29
    0.4158     21.52
    0.4259     21.76
    0.4359     22.00
    0.4460     22.24
    0.4561     22.48
    0.4662     22.72
    0.4762     22.96
    0.4863     23.20
    0.4964     23.44
    0.5065     23.68
    0.5165     23.92
    0.5266     24.17
    0.5367     24.42
    0.5467     24.67
    0.5568     24.92
    0.5669     25.17
    0.5770     25.43
    0.5870     25.69
    0.5971     25.95
    0.6072     26.22
    0.6173     26.49
    0.6273     26.76
    0.6374     27.04
    0.6475     27.32
    0.6575     27.60
    0.6676     27.89
    0.6777     28.19
    0.6878     28.49
    0.6978     28.80
    0.7079     29.11
    0.7180     29.43
    0.7280     29.75
    0.7381     30.08
    0.7482     30.42
    0.7583     30.77
    0.7683     31.12
    0.7784     31.48
    0.7885     31.85
    0.7986     32.23
    0.8086     32.62
    0.8187     33.01
    0.8288     33.41
    0.8388     33.82
    0.8489     34.24
    0.8590     34.67
    0.8691     35.10
    0.8791     35.54
    0.8892     35.99
    0.8993     36.45
    0.9093     36.92
    0.9194     37.39
    0.9295     37.88
    0.9396     38.38
    0.9496     38.89
    0.9597     39.42
    0.9698     39.97
    0.9799     40.55
    0.9899     41.15
    1.0000     41.80
