#      CDF      prot
#             (days)
    0.0052      3.92
    0.0152      4.52
    0.0253      5.07
    0.0353      5.58
    0.0454      6.06
    0.0554      6.51
    0.0655      6.94
    0.0755      7.34
    0.0856      7.73
    0.0956      8.11
    0.1057      8.47
    0.1157      8.83
    0.1258      9.17
    0.1358      9.50
    0.1459      9.83
    0.1559     10.15
    0.1660     10.46
    0.1760     10.77
    0.1861     11.07
    0.1961     11.37
    0.2062     11.67
    0.2162     11.96
    0.2263     12.24
    0.2363     12.53
    0.2464     12.81
    0.2564     13.09
    0.2665     13.37
    0.2765     13.65
    0.2866     13.92
    0.2966     14.20
    0.3067     14.47
    0.3167     14.74
    0.3267     15.01
    0.3368     15.28
    0.3468     15.55
    0.3569     15.82
    0.3669     16.09
    0.3770     16.36
    0.3870     16.63
    0.3971     16.89
    0.4071     17.16
    0.4172     17.43
    0.4272     17.70
    0.4373     17.97
    0.4473     18.24
    0.4574     18.51
    0.4674     18.79
    0.4775     19.06
    0.4875     19.33
    0.4976     19.61
    0.5076     19.88
    0.5177     20.16
    0.5277     20.44
    0.5378     20.72
    0.5478     21.00
    0.5579     21.28
    0.5679     21.56
    0.5780     21.85
    0.5880     22.13
    0.5981     22.42
    0.6081     22.71
    0.6182     23.00
    0.6282     23.30
    0.6383     23.60
    0.6483     23.89
    0.6584     24.20
    0.6684     24.50
    0.6784     24.81
    0.6885     25.12
    0.6985     25.43
    0.7086     25.74
    0.7186     26.06
    0.7287     26.38
    0.7387     26.71
    0.7488     27.03
    0.7588     27.37
    0.7689     27.70
    0.7789     28.04
    0.7890     28.38
    0.7990     28.73
    0.8091     29.08
    0.8191     29.44
    0.8292     29.80
    0.8392     30.16
    0.8493     30.53
    0.8593     30.91
    0.8694     31.29
    0.8794     31.68
    0.8895     32.07
    0.8995     32.47
    0.9096     32.88
    0.9196     33.30
    0.9297     33.73
    0.9397     34.18
    0.9498     34.63
    0.9598     35.10
    0.9699     35.59
    0.9799     36.11
    0.9900     36.65
    1.0000     37.22
