#      CDF      prot
#             (days)
    0.0166      0.33
    0.0265      0.53
    0.0364      0.71
    0.0464      0.89
    0.0563      1.05
    0.0662      1.21
    0.0762      1.35
    0.0861      1.50
    0.0960      1.64
    0.1060      1.77
    0.1159      1.90
    0.1258      2.03
    0.1358      2.15
    0.1457      2.27
    0.1556      2.39
    0.1656      2.51
    0.1755      2.62
    0.1854      2.74
    0.1954      2.85
    0.2053      2.96
    0.2152      3.07
    0.2252      3.17
    0.2351      3.28
    0.2450      3.39
    0.2550      3.49
    0.2649      3.60
    0.2748      3.70
    0.2848      3.81
    0.2947      3.91
    0.3046      4.01
    0.3146      4.12
    0.3245      4.22
    0.3344      4.32
    0.3444      4.43
    0.3543      4.53
    0.3642      4.63
    0.3742      4.73
    0.3841      4.84
    0.3940      4.94
    0.4040      5.04
    0.4139      5.15
    0.4238      5.25
    0.4338      5.36
    0.4437      5.46
    0.4537      5.57
    0.4636      5.67
    0.4735      5.78
    0.4835      5.88
    0.4934      5.99
    0.5033      6.10
    0.5133      6.21
    0.5232      6.32
    0.5331      6.43
    0.5431      6.54
    0.5530      6.65
    0.5629      6.77
    0.5729      6.88
    0.5828      7.00
    0.5927      7.11
    0.6027      7.23
    0.6126      7.35
    0.6225      7.47
    0.6325      7.60
    0.6424      7.72
    0.6523      7.85
    0.6623      7.97
    0.6722      8.11
    0.6821      8.24
    0.6921      8.37
    0.7020      8.51
    0.7119      8.66
    0.7219      8.80
    0.7318      8.95
    0.7417      9.10
    0.7517      9.26
    0.7616      9.43
    0.7715      9.60
    0.7815      9.77
    0.7914      9.96
    0.8013     10.15
    0.8113     10.35
    0.8212     10.57
    0.8311     10.80
    0.8411     11.04
    0.8510     11.31
    0.8609     11.60
    0.8709     11.92
    0.8808     12.28
    0.8907     12.69
    0.9007     13.18
    0.9106     13.76
    0.9205     14.47
    0.9305     15.36
    0.9404     16.46
    0.9503     17.81
    0.9603     19.45
    0.9702     21.67
    0.9801     24.61
    0.9901     32.08
    1.0000     36.73
