#      CDF      prot
#             (days)
    0.0392      0.22
    0.0489      0.37
    0.0586      0.51
    0.0684      0.66
    0.0781      0.80
    0.0878      0.94
    0.0975      1.07
    0.1072      1.21
    0.1169      1.34
    0.1266      1.47
    0.1363      1.60
    0.1460      1.73
    0.1557      1.86
    0.1654      1.99
    0.1751      2.12
    0.1848      2.25
    0.1945      2.37
    0.2042      2.50
    0.2139      2.62
    0.2236      2.75
    0.2333      2.87
    0.2430      2.99
    0.2527      3.12
    0.2624      3.24
    0.2721      3.37
    0.2819      3.49
    0.2916      3.61
    0.3013      3.74
    0.3110      3.86
    0.3207      3.99
    0.3304      4.11
    0.3401      4.24
    0.3498      4.36
    0.3595      4.49
    0.3692      4.62
    0.3789      4.75
    0.3886      4.88
    0.3983      5.01
    0.4080      5.14
    0.4177      5.27
    0.4274      5.40
    0.4371      5.54
    0.4468      5.67
    0.4565      5.81
    0.4662      5.95
    0.4759      6.09
    0.4857      6.23
    0.4954      6.38
    0.5051      6.52
    0.5148      6.67
    0.5245      6.82
    0.5342      6.98
    0.5439      7.13
    0.5536      7.29
    0.5633      7.45
    0.5730      7.62
    0.5827      7.78
    0.5924      7.96
    0.6021      8.13
    0.6118      8.31
    0.6215      8.49
    0.6312      8.68
    0.6409      8.87
    0.6506      9.07
    0.6603      9.27
    0.6700      9.48
    0.6797      9.70
    0.6895      9.92
    0.6992     10.16
    0.7089     10.39
    0.7186     10.64
    0.7283     10.90
    0.7380     11.17
    0.7477     11.45
    0.7574     11.74
    0.7671     12.05
    0.7768     12.37
    0.7865     12.71
    0.7962     13.06
    0.8059     13.44
    0.8156     13.84
    0.8253     14.26
    0.8350     14.71
    0.8447     15.18
    0.8544     15.69
    0.8641     16.23
    0.8738     16.81
    0.8835     17.42
    0.8932     18.08
    0.9030     18.79
    0.9127     19.56
    0.9224     20.41
    0.9321     21.37
    0.9418     22.50
    0.9515     23.96
    0.9612     26.37
    0.9709     44.06
    0.9806     48.70
    0.9903     53.54
    1.0000     62.44
