#      CDF      prot
#             (days)
    0.0039      0.36
    0.0139      1.56
    0.0240      2.68
    0.0341      3.78
    0.0441      4.85
    0.0542      5.88
    0.0642      6.82
    0.0743      7.65
    0.0844      8.39
    0.0944      9.04
    0.1045      9.62
    0.1146     10.15
    0.1246     10.64
    0.1347     11.10
    0.1447     11.53
    0.1548     11.93
    0.1649     12.32
    0.1749     12.69
    0.1850     13.05
    0.1951     13.40
    0.2051     13.74
    0.2152     14.06
    0.2252     14.38
    0.2353     14.70
    0.2454     15.00
    0.2554     15.31
    0.2655     15.60
    0.2755     15.90
    0.2856     16.19
    0.2957     16.47
    0.3057     16.76
    0.3158     17.04
    0.3259     17.32
    0.3359     17.59
    0.3460     17.87
    0.3560     18.15
    0.3661     18.42
    0.3762     18.70
    0.3862     18.97
    0.3963     19.24
    0.4063     19.52
    0.4164     19.79
    0.4265     20.07
    0.4365     20.34
    0.4466     20.62
    0.4567     20.89
    0.4667     21.17
    0.4768     21.45
    0.4868     21.73
    0.4969     22.01
    0.5070     22.29
    0.5170     22.57
    0.5271     22.86
    0.5372     23.14
    0.5472     23.43
    0.5573     23.72
    0.5673     24.01
    0.5774     24.30
    0.5875     24.59
    0.5975     24.89
    0.6076     25.19
    0.6176     25.49
    0.6277     25.79
    0.6378     26.10
    0.6478     26.41
    0.6579     26.72
    0.6680     27.04
    0.6780     27.37
    0.6881     27.69
    0.6981     28.03
    0.7082     28.37
    0.7183     28.72
    0.7283     29.08
    0.7384     29.44
    0.7485     29.82
    0.7585     30.20
    0.7686     30.59
    0.7786     31.00
    0.7887     31.41
    0.7988     31.83
    0.8088     32.26
    0.8189     32.70
    0.8289     33.15
    0.8390     33.61
    0.8491     34.08
    0.8591     34.56
    0.8692     35.04
    0.8793     35.53
    0.8893     36.04
    0.8994     36.56
    0.9094     37.11
    0.9195     37.67
    0.9296     38.28
    0.9396     38.93
    0.9497     39.64
    0.9598     40.45
    0.9698     41.43
    0.9799     42.68
    0.9899     44.62
    1.0000     50.79
