#      CDF      prot
#             (days)
    0.0040      9.34
    0.0141     10.05
    0.0242     10.68
    0.0342     11.27
    0.0443     11.82
    0.0543     12.35
    0.0644     12.85
    0.0745     13.33
    0.0845     13.80
    0.0946     14.26
    0.1046     14.70
    0.1147     15.13
    0.1248     15.55
    0.1348     15.96
    0.1449     16.37
    0.1549     16.76
    0.1650     17.14
    0.1751     17.52
    0.1851     17.89
    0.1952     18.25
    0.2052     18.60
    0.2153     18.94
    0.2254     19.28
    0.2354     19.61
    0.2455     19.93
    0.2555     20.24
    0.2656     20.55
    0.2757     20.85
    0.2857     21.15
    0.2958     21.44
    0.3058     21.72
    0.3159     22.00
    0.3260     22.27
    0.3360     22.53
    0.3461     22.79
    0.3561     23.04
    0.3662     23.29
    0.3763     23.53
    0.3863     23.77
    0.3964     24.01
    0.4064     24.24
    0.4165     24.47
    0.4266     24.69
    0.4366     24.91
    0.4467     25.13
    0.4567     25.34
    0.4668     25.56
    0.4769     25.77
    0.4869     25.97
    0.4970     26.18
    0.5070     26.38
    0.5171     26.59
    0.5272     26.79
    0.5372     26.99
    0.5473     27.19
    0.5574     27.39
    0.5674     27.59
    0.5775     27.78
    0.5875     27.98
    0.5976     28.18
    0.6077     28.37
    0.6177     28.57
    0.6278     28.77
    0.6378     28.96
    0.6479     29.16
    0.6580     29.36
    0.6680     29.55
    0.6781     29.75
    0.6881     29.95
    0.6982     30.15
    0.7083     30.35
    0.7183     30.55
    0.7284     30.76
    0.7384     30.96
    0.7485     31.17
    0.7586     31.38
    0.7686     31.59
    0.7787     31.81
    0.7887     32.02
    0.7988     32.25
    0.8089     32.47
    0.8189     32.70
    0.8290     32.93
    0.8390     33.17
    0.8491     33.42
    0.8592     33.67
    0.8692     33.93
    0.8793     34.20
    0.8893     34.48
    0.8994     34.78
    0.9095     35.09
    0.9195     35.41
    0.9296     35.76
    0.9396     36.14
    0.9497     36.56
    0.9598     37.03
    0.9698     37.56
    0.9799     38.18
    0.9899     38.97
    1.0000     40.05
