#      CDF      prot
#             (days)
    0.0064      1.46
    0.0164      2.20
    0.0265      2.89
    0.0365      3.56
    0.0465      4.20
    0.0566      4.82
    0.0666      5.44
    0.0766      6.04
    0.0867      6.64
    0.0967      7.23
    0.1068      7.83
    0.1168      8.42
    0.1268      9.02
    0.1369      9.62
    0.1469     10.23
    0.1569     10.84
    0.1670     11.45
    0.1770     12.08
    0.1870     12.70
    0.1971     13.33
    0.2071     13.96
    0.2172     14.58
    0.2272     15.20
    0.2372     15.81
    0.2473     16.41
    0.2573     16.99
    0.2673     17.56
    0.2774     18.11
    0.2874     18.64
    0.2974     19.15
    0.3075     19.65
    0.3175     20.13
    0.3276     20.59
    0.3376     21.03
    0.3476     21.47
    0.3577     21.88
    0.3677     22.29
    0.3777     22.68
    0.3878     23.06
    0.3978     23.43
    0.4078     23.79
    0.4179     24.15
    0.4279     24.49
    0.4380     24.83
    0.4480     25.16
    0.4580     25.48
    0.4681     25.80
    0.4781     26.11
    0.4881     26.42
    0.4982     26.73
    0.5082     27.03
    0.5182     27.32
    0.5283     27.61
    0.5383     27.90
    0.5484     28.19
    0.5584     28.47
    0.5684     28.76
    0.5785     29.04
    0.5885     29.32
    0.5985     29.60
    0.6086     29.87
    0.6186     30.15
    0.6287     30.43
    0.6387     30.71
    0.6487     30.98
    0.6588     31.26
    0.6688     31.54
    0.6788     31.82
    0.6889     32.11
    0.6989     32.39
    0.7089     32.68
    0.7190     32.97
    0.7290     33.26
    0.7391     33.56
    0.7491     33.87
    0.7591     34.17
    0.7692     34.49
    0.7792     34.81
    0.7892     35.14
    0.7993     35.48
    0.8093     35.82
    0.8193     36.18
    0.8294     36.56
    0.8394     36.94
    0.8495     37.34
    0.8595     37.77
    0.8695     38.21
    0.8796     38.68
    0.8896     39.19
    0.8996     39.72
    0.9097     40.31
    0.9197     40.95
    0.9297     41.65
    0.9398     42.44
    0.9498     43.33
    0.9599     44.34
    0.9699     45.51
    0.9799     46.87
    0.9900     48.44
    1.0000     50.32
