#      CDF      prot
#             (days)
    0.0103      0.37
    0.0203      0.72
    0.0303      1.07
    0.0403      1.40
    0.0502      1.73
    0.0602      2.04
    0.0702      2.35
    0.0802      2.65
    0.0902      2.94
    0.1002      3.23
    0.1102      3.52
    0.1202      3.80
    0.1302      4.07
    0.1402      4.34
    0.1502      4.61
    0.1602      4.88
    0.1702      5.14
    0.1802      5.40
    0.1902      5.66
    0.2002      5.92
    0.2102      6.18
    0.2202      6.43
    0.2302      6.69
    0.2402      6.94
    0.2502      7.19
    0.2602      7.44
    0.2702      7.69
    0.2802      7.94
    0.2902      8.20
    0.3002      8.45
    0.3102      8.70
    0.3202      8.95
    0.3302      9.20
    0.3402      9.46
    0.3502      9.71
    0.3602      9.97
    0.3702     10.22
    0.3802     10.48
    0.3902     10.74
    0.4002     11.00
    0.4102     11.26
    0.4202     11.53
    0.4301     11.80
    0.4401     12.07
    0.4501     12.34
    0.4601     12.61
    0.4701     12.89
    0.4801     13.17
    0.4901     13.46
    0.5001     13.74
    0.5101     14.04
    0.5201     14.33
    0.5301     14.63
    0.5401     14.93
    0.5501     15.24
    0.5601     15.55
    0.5701     15.87
    0.5801     16.19
    0.5901     16.52
    0.6001     16.85
    0.6101     17.19
    0.6201     17.53
    0.6301     17.88
    0.6401     18.23
    0.6501     18.60
    0.6601     18.96
    0.6701     19.34
    0.6801     19.72
    0.6901     20.10
    0.7001     20.50
    0.7101     20.90
    0.7201     21.30
    0.7301     21.72
    0.7401     22.14
    0.7501     22.57
    0.7601     23.01
    0.7701     23.45
    0.7801     23.90
    0.7901     24.36
    0.8001     24.83
    0.8100     25.31
    0.8200     25.80
    0.8300     26.30
    0.8400     26.81
    0.8500     27.33
    0.8600     27.86
    0.8700     28.41
    0.8800     28.97
    0.8900     29.55
    0.9000     30.15
    0.9100     30.76
    0.9200     31.40
    0.9300     32.07
    0.9400     32.77
    0.9500     33.50
    0.9600     34.29
    0.9700     35.13
    0.9800     36.04
    0.9900     37.05
    1.0000     38.21
