#      CDF      prot
#             (days)
    0.0016      0.21
    0.0117      2.22
    0.0217      3.77
    0.0318      5.03
    0.0419      6.03
    0.0520      6.86
    0.0621      7.56
    0.0722      8.18
    0.0823      8.73
    0.0923      9.24
    0.1024      9.72
    0.1125     10.17
    0.1226     10.61
    0.1327     11.02
    0.1428     11.43
    0.1529     11.83
    0.1629     12.22
    0.1730     12.61
    0.1831     12.99
    0.1932     13.37
    0.2033     13.75
    0.2134     14.13
    0.2234     14.50
    0.2335     14.87
    0.2436     15.24
    0.2537     15.60
    0.2638     15.96
    0.2739     16.32
    0.2840     16.67
    0.2940     17.02
    0.3041     17.36
    0.3142     17.70
    0.3243     18.04
    0.3344     18.37
    0.3445     18.70
    0.3546     19.02
    0.3646     19.33
    0.3747     19.65
    0.3848     19.95
    0.3949     20.26
    0.4050     20.55
    0.4151     20.85
    0.4251     21.13
    0.4352     21.42
    0.4453     21.69
    0.4554     21.97
    0.4655     22.23
    0.4756     22.50
    0.4857     22.76
    0.4957     23.02
    0.5058     23.27
    0.5159     23.52
    0.5260     23.77
    0.5361     24.01
    0.5462     24.25
    0.5563     24.49
    0.5663     24.73
    0.5764     24.96
    0.5865     25.20
    0.5966     25.43
    0.6067     25.66
    0.6168     25.89
    0.6269     26.12
    0.6369     26.35
    0.6470     26.58
    0.6571     26.81
    0.6672     27.04
    0.6773     27.27
    0.6874     27.50
    0.6974     27.74
    0.7075     27.97
    0.7176     28.21
    0.7277     28.45
    0.7378     28.69
    0.7479     28.94
    0.7580     29.18
    0.7680     29.44
    0.7781     29.69
    0.7882     29.95
    0.7983     30.22
    0.8084     30.49
    0.8185     30.77
    0.8286     31.05
    0.8386     31.35
    0.8487     31.65
    0.8588     31.95
    0.8689     32.27
    0.8790     32.60
    0.8891     32.95
    0.8991     33.30
    0.9092     33.67
    0.9193     34.07
    0.9294     34.48
    0.9395     34.93
    0.9496     35.41
    0.9597     35.95
    0.9697     36.55
    0.9798     37.27
    0.9899     38.17
    1.0000     39.48
