#      CDF      prot
#             (days)
    0.0080      0.22
    0.0180      1.00
    0.0280      1.75
    0.0381      2.47
    0.0481      3.19
    0.0581      3.89
    0.0681      4.59
    0.0781      5.30
    0.0882      5.99
    0.0982      6.68
    0.1082      7.35
    0.1182      8.01
    0.1282      8.64
    0.1383      9.24
    0.1483      9.82
    0.1583     10.37
    0.1683     10.90
    0.1783     11.40
    0.1884     11.88
    0.1984     12.35
    0.2084     12.80
    0.2184     13.23
    0.2284     13.65
    0.2385     14.06
    0.2485     14.46
    0.2585     14.85
    0.2685     15.24
    0.2785     15.61
    0.2886     15.99
    0.2986     16.35
    0.3086     16.71
    0.3186     17.07
    0.3286     17.42
    0.3387     17.76
    0.3487     18.11
    0.3587     18.45
    0.3687     18.79
    0.3787     19.12
    0.3888     19.46
    0.3988     19.79
    0.4088     20.12
    0.4188     20.44
    0.4288     20.77
    0.4389     21.09
    0.4489     21.42
    0.4589     21.74
    0.4689     22.06
    0.4789     22.38
    0.4890     22.69
    0.4990     23.01
    0.5090     23.33
    0.5190     23.64
    0.5290     23.96
    0.5391     24.27
    0.5491     24.58
    0.5591     24.89
    0.5691     25.20
    0.5792     25.51
    0.5892     25.82
    0.5992     26.13
    0.6092     26.44
    0.6192     26.75
    0.6293     27.05
    0.6393     27.36
    0.6493     27.67
    0.6593     27.97
    0.6693     28.28
    0.6794     28.58
    0.6894     28.89
    0.6994     29.20
    0.7094     29.50
    0.7194     29.81
    0.7295     30.12
    0.7395     30.43
    0.7495     30.74
    0.7595     31.06
    0.7695     31.38
    0.7796     31.70
    0.7896     32.03
    0.7996     32.37
    0.8096     32.71
    0.8196     33.05
    0.8297     33.41
    0.8397     33.78
    0.8497     34.16
    0.8597     34.55
    0.8697     34.96
    0.8798     35.39
    0.8898     35.85
    0.8998     36.34
    0.9098     36.86
    0.9198     37.44
    0.9299     38.08
    0.9399     38.81
    0.9499     39.68
    0.9599     40.76
    0.9699     42.24
    0.9800     44.74
    0.9900     54.89
    1.0000     65.81
