#      CDF      prot
#             (days)
    0.0057      0.78
    0.0157      1.52
    0.0258      2.17
    0.0358      2.75
    0.0458      3.27
    0.0559      3.76
    0.0659      4.22
    0.0760      4.66
    0.0860      5.07
    0.0961      5.47
    0.1061      5.85
    0.1161      6.22
    0.1262      6.58
    0.1362      6.93
    0.1463      7.27
    0.1563      7.60
    0.1664      7.92
    0.1764      8.23
    0.1865      8.53
    0.1965      8.83
    0.2065      9.12
    0.2166      9.41
    0.2266      9.69
    0.2367      9.96
    0.2467     10.23
    0.2568     10.49
    0.2668     10.75
    0.2768     11.00
    0.2869     11.25
    0.2969     11.50
    0.3070     11.74
    0.3170     11.98
    0.3271     12.22
    0.3371     12.45
    0.3472     12.68
    0.3572     12.91
    0.3672     13.13
    0.3773     13.35
    0.3873     13.57
    0.3974     13.79
    0.4074     14.01
    0.4175     14.22
    0.4275     14.43
    0.4375     14.64
    0.4476     14.84
    0.4576     15.05
    0.4677     15.25
    0.4777     15.45
    0.4878     15.64
    0.4978     15.84
    0.5079     16.03
    0.5179     16.23
    0.5279     16.42
    0.5380     16.61
    0.5480     16.80
    0.5581     16.98
    0.5681     17.17
    0.5782     17.35
    0.5882     17.54
    0.5982     17.72
    0.6083     17.90
    0.6183     18.08
    0.6284     18.26
    0.6384     18.45
    0.6485     18.63
    0.6585     18.81
    0.6686     18.99
    0.6786     19.17
    0.6886     19.35
    0.6987     19.54
    0.7087     19.72
    0.7188     19.91
    0.7288     20.09
    0.7389     20.28
    0.7489     20.47
    0.7589     20.67
    0.7690     20.86
    0.7790     21.06
    0.7891     21.27
    0.7991     21.47
    0.8092     21.69
    0.8192     21.90
    0.8293     22.13
    0.8393     22.36
    0.8493     22.60
    0.8594     22.85
    0.8694     23.11
    0.8795     23.39
    0.8895     23.68
    0.8996     23.99
    0.9096     24.33
    0.9196     24.71
    0.9297     25.13
    0.9397     25.60
    0.9498     26.18
    0.9598     26.90
    0.9699     27.95
    0.9799     29.94
    0.9900     42.80
    1.0000     48.91
