#      CDF      prot
#             (days)
    0.0024      1.54
    0.0124      2.97
    0.0225      4.39
    0.0326      5.83
    0.0427      7.19
    0.0527      8.32
    0.0628      9.22
    0.0729      9.95
    0.0830     10.57
    0.0931     11.10
    0.1031     11.58
    0.1132     12.01
    0.1233     12.41
    0.1334     12.78
    0.1434     13.13
    0.1535     13.46
    0.1636     13.78
    0.1737     14.08
    0.1838     14.38
    0.1938     14.67
    0.2039     14.95
    0.2140     15.22
    0.2241     15.49
    0.2341     15.75
    0.2442     16.02
    0.2543     16.27
    0.2644     16.53
    0.2744     16.79
    0.2845     17.04
    0.2946     17.29
    0.3047     17.55
    0.3148     17.80
    0.3248     18.05
    0.3349     18.30
    0.3450     18.56
    0.3551     18.81
    0.3651     19.07
    0.3752     19.32
    0.3853     19.58
    0.3954     19.84
    0.4054     20.10
    0.4155     20.36
    0.4256     20.62
    0.4357     20.89
    0.4458     21.15
    0.4558     21.42
    0.4659     21.69
    0.4760     21.96
    0.4861     22.23
    0.4961     22.50
    0.5062     22.77
    0.5163     23.04
    0.5264     23.31
    0.5365     23.58
    0.5465     23.85
    0.5566     24.12
    0.5667     24.39
    0.5768     24.66
    0.5868     24.92
    0.5969     25.18
    0.6070     25.45
    0.6171     25.71
    0.6271     25.96
    0.6372     26.22
    0.6473     26.47
    0.6574     26.73
    0.6675     26.98
    0.6775     27.23
    0.6876     27.48
    0.6977     27.72
    0.7078     27.97
    0.7178     28.21
    0.7279     28.46
    0.7380     28.70
    0.7481     28.95
    0.7581     29.19
    0.7682     29.43
    0.7783     29.68
    0.7884     29.92
    0.7985     30.17
    0.8085     30.42
    0.8186     30.67
    0.8287     30.93
    0.8388     31.18
    0.8488     31.44
    0.8589     31.70
    0.8690     31.97
    0.8791     32.25
    0.8892     32.52
    0.8992     32.81
    0.9093     33.10
    0.9194     33.41
    0.9295     33.72
    0.9395     34.05
    0.9496     34.39
    0.9597     34.75
    0.9698     35.13
    0.9798     35.54
    0.9899     35.99
    1.0000     36.48
