#      CDF      prot
#             (days)
    0.0020      1.46
    0.0120      3.08
    0.0221      4.47
    0.0322      5.95
    0.0423      7.61
    0.0524      9.25
    0.0624     10.45
    0.0725     11.27
    0.0826     11.88
    0.0927     12.38
    0.1028     12.81
    0.1129     13.19
    0.1229     13.53
    0.1330     13.85
    0.1431     14.15
    0.1532     14.44
    0.1633     14.72
    0.1733     14.98
    0.1834     15.24
    0.1935     15.49
    0.2036     15.73
    0.2137     15.97
    0.2237     16.20
    0.2338     16.43
    0.2439     16.65
    0.2540     16.88
    0.2641     17.10
    0.2742     17.32
    0.2842     17.53
    0.2943     17.75
    0.3044     17.96
    0.3145     18.17
    0.3246     18.38
    0.3346     18.59
    0.3447     18.79
    0.3548     19.00
    0.3649     19.20
    0.3750     19.40
    0.3850     19.60
    0.3951     19.80
    0.4052     20.00
    0.4153     20.20
    0.4254     20.39
    0.4355     20.59
    0.4455     20.78
    0.4556     20.98
    0.4657     21.17
    0.4758     21.36
    0.4859     21.56
    0.4959     21.75
    0.5060     21.94
    0.5161     22.14
    0.5262     22.33
    0.5363     22.53
    0.5463     22.73
    0.5564     22.93
    0.5665     23.13
    0.5766     23.33
    0.5867     23.54
    0.5968     23.75
    0.6068     23.97
    0.6169     24.18
    0.6270     24.40
    0.6371     24.63
    0.6472     24.86
    0.6572     25.09
    0.6673     25.33
    0.6774     25.57
    0.6875     25.82
    0.6976     26.07
    0.7076     26.32
    0.7177     26.58
    0.7278     26.84
    0.7379     27.11
    0.7480     27.38
    0.7581     27.66
    0.7681     27.94
    0.7782     28.23
    0.7883     28.53
    0.7984     28.83
    0.8085     29.14
    0.8185     29.46
    0.8286     29.79
    0.8387     30.13
    0.8488     30.47
    0.8589     30.83
    0.8689     31.19
    0.8790     31.57
    0.8891     31.95
    0.8992     32.35
    0.9093     32.77
    0.9194     33.20
    0.9294     33.66
    0.9395     34.15
    0.9496     34.69
    0.9597     35.28
    0.9698     35.96
    0.9798     36.79
    0.9899     38.02
    1.0000     43.39
