#      CDF      prot
#             (days)
    0.0138      0.55
    0.0237      0.71
    0.0337      0.86
    0.0437      1.00
    0.0536      1.14
    0.0636      1.28
    0.0736      1.41
    0.0835      1.54
    0.0935      1.67
    0.1034      1.79
    0.1134      1.91
    0.1234      2.04
    0.1333      2.15
    0.1433      2.27
    0.1532      2.39
    0.1632      2.50
    0.1732      2.62
    0.1831      2.73
    0.1931      2.84
    0.2031      2.95
    0.2130      3.07
    0.2230      3.18
    0.2329      3.29
    0.2429      3.40
    0.2529      3.50
    0.2628      3.61
    0.2728      3.72
    0.2828      3.83
    0.2927      3.94
    0.3027      4.05
    0.3126      4.16
    0.3226      4.27
    0.3326      4.38
    0.3425      4.49
    0.3525      4.60
    0.3624      4.71
    0.3724      4.83
    0.3824      4.94
    0.3923      5.05
    0.4023      5.16
    0.4123      5.28
    0.4222      5.40
    0.4322      5.51
    0.4421      5.63
    0.4521      5.75
    0.4621      5.87
    0.4720      5.99
    0.4820      6.11
    0.4919      6.24
    0.5019      6.36
    0.5119      6.49
    0.5218      6.62
    0.5318      6.75
    0.5418      6.88
    0.5517      7.01
    0.5617      7.15
    0.5716      7.29
    0.5816      7.43
    0.5916      7.57
    0.6015      7.72
    0.6115      7.87
    0.6215      8.02
    0.6314      8.18
    0.6414      8.34
    0.6513      8.51
    0.6613      8.68
    0.6713      8.85
    0.6812      9.03
    0.6912      9.22
    0.7011      9.41
    0.7111      9.61
    0.7211      9.82
    0.7310     10.04
    0.7410     10.26
    0.7510     10.50
    0.7609     10.76
    0.7709     11.02
    0.7808     11.31
    0.7908     11.61
    0.8008     11.94
    0.8107     12.29
    0.8207     12.66
    0.8306     13.07
    0.8406     13.51
    0.8506     13.99
    0.8605     14.49
    0.8705     15.03
    0.8805     15.58
    0.8904     16.15
    0.9004     16.72
    0.9103     17.30
    0.9203     17.88
    0.9303     18.46
    0.9402     19.04
    0.9502     19.61
    0.9602     20.20
    0.9701     20.79
    0.9801     21.43
    0.9900     22.12
    1.0000     22.92
