#      CDF      prot
#             (days)
    0.0078      0.62
    0.0178      0.96
    0.0278      1.28
    0.0378      1.59
    0.0479      1.89
    0.0579      2.17
    0.0679      2.45
    0.0779      2.72
    0.0880      2.98
    0.0980      3.24
    0.1080      3.50
    0.1180      3.75
    0.1281      4.00
    0.1381      4.25
    0.1481      4.49
    0.1581      4.74
    0.1681      4.98
    0.1782      5.23
    0.1882      5.47
    0.1982      5.71
    0.2082      5.96
    0.2183      6.21
    0.2283      6.46
    0.2383      6.71
    0.2483      6.96
    0.2583      7.21
    0.2684      7.47
    0.2784      7.73
    0.2884      8.00
    0.2984      8.26
    0.3085      8.53
    0.3185      8.80
    0.3285      9.08
    0.3385      9.35
    0.3485      9.63
    0.3586      9.91
    0.3686     10.19
    0.3786     10.46
    0.3886     10.74
    0.3987     11.02
    0.4087     11.29
    0.4187     11.56
    0.4287     11.83
    0.4387     12.10
    0.4488     12.36
    0.4588     12.62
    0.4688     12.88
    0.4788     13.13
    0.4889     13.38
    0.4989     13.63
    0.5089     13.87
    0.5189     14.11
    0.5289     14.34
    0.5390     14.58
    0.5490     14.81
    0.5590     15.04
    0.5690     15.26
    0.5791     15.49
    0.5891     15.71
    0.5991     15.94
    0.6091     16.16
    0.6191     16.38
    0.6292     16.60
    0.6392     16.82
    0.6492     17.04
    0.6592     17.26
    0.6693     17.48
    0.6793     17.71
    0.6893     17.93
    0.6993     18.16
    0.7094     18.39
    0.7194     18.62
    0.7294     18.85
    0.7394     19.09
    0.7494     19.33
    0.7595     19.57
    0.7695     19.82
    0.7795     20.07
    0.7895     20.33
    0.7996     20.59
    0.8096     20.86
    0.8196     21.14
    0.8296     21.42
    0.8396     21.71
    0.8497     22.01
    0.8597     22.32
    0.8697     22.63
    0.8797     22.96
    0.8898     23.30
    0.8998     23.65
    0.9098     24.01
    0.9198     24.38
    0.9298     24.77
    0.9399     25.17
    0.9499     25.59
    0.9599     26.03
    0.9699     26.49
    0.9800     26.97
    0.9900     27.49
    1.0000     28.04
