#      CDF      prot
#             (days)
    0.0048      1.22
    0.0148      2.02
    0.0249      2.76
    0.0349      3.47
    0.0450      4.14
    0.0550      4.79
    0.0651      5.42
    0.0751      6.03
    0.0852      6.61
    0.0952      7.18
    0.1053      7.73
    0.1153      8.26
    0.1254      8.77
    0.1354      9.26
    0.1455      9.74
    0.1555     10.19
    0.1656     10.64
    0.1757     11.07
    0.1857     11.49
    0.1958     11.90
    0.2058     12.30
    0.2159     12.69
    0.2259     13.07
    0.2360     13.44
    0.2460     13.81
    0.2561     14.16
    0.2661     14.51
    0.2762     14.85
    0.2862     15.18
    0.2963     15.51
    0.3063     15.82
    0.3164     16.13
    0.3264     16.44
    0.3365     16.73
    0.3466     17.02
    0.3566     17.31
    0.3667     17.59
    0.3767     17.86
    0.3868     18.13
    0.3968     18.40
    0.4069     18.66
    0.4169     18.91
    0.4270     19.17
    0.4370     19.42
    0.4471     19.67
    0.4571     19.91
    0.4672     20.15
    0.4772     20.40
    0.4873     20.64
    0.4973     20.88
    0.5074     21.11
    0.5175     21.35
    0.5275     21.59
    0.5376     21.82
    0.5476     22.06
    0.5577     22.30
    0.5677     22.54
    0.5778     22.78
    0.5878     23.02
    0.5979     23.26
    0.6079     23.51
    0.6180     23.75
    0.6280     24.00
    0.6381     24.25
    0.6481     24.51
    0.6582     24.77
    0.6683     25.03
    0.6783     25.29
    0.6884     25.56
    0.6984     25.84
    0.7085     26.12
    0.7185     26.40
    0.7286     26.69
    0.7386     26.99
    0.7487     27.29
    0.7587     27.60
    0.7688     27.92
    0.7788     28.24
    0.7889     28.58
    0.7989     28.92
    0.8090     29.27
    0.8190     29.63
    0.8291     30.00
    0.8392     30.39
    0.8492     30.79
    0.8593     31.20
    0.8693     31.63
    0.8794     32.08
    0.8894     32.56
    0.8995     33.05
    0.9095     33.58
    0.9196     34.14
    0.9296     34.74
    0.9397     35.39
    0.9497     36.10
    0.9598     36.88
    0.9698     37.77
    0.9799     38.80
    0.9899     40.05
    1.0000     41.72
