#      CDF      prot
#             (days)
    0.0030      0.74
    0.0131      1.30
    0.0232      1.73
    0.0332      2.10
    0.0433      2.42
    0.0534      2.70
    0.0635      2.96
    0.0735      3.20
    0.0836      3.43
    0.0937      3.64
    0.1037      3.85
    0.1138      4.04
    0.1239      4.23
    0.1339      4.41
    0.1440      4.58
    0.1541      4.75
    0.1642      4.92
    0.1742      5.08
    0.1843      5.23
    0.1944      5.39
    0.2044      5.54
    0.2145      5.69
    0.2246      5.84
    0.2346      5.99
    0.2447      6.13
    0.2548      6.27
    0.2649      6.42
    0.2749      6.56
    0.2850      6.70
    0.2951      6.84
    0.3051      6.98
    0.3152      7.12
    0.3253      7.26
    0.3354      7.40
    0.3454      7.54
    0.3555      7.68
    0.3656      7.82
    0.3756      7.96
    0.3857      8.11
    0.3958      8.25
    0.4058      8.40
    0.4159      8.54
    0.4260      8.69
    0.4361      8.84
    0.4461      8.99
    0.4562      9.14
    0.4663      9.29
    0.4763      9.44
    0.4864      9.60
    0.4965      9.75
    0.5065      9.91
    0.5166     10.06
    0.5267     10.22
    0.5368     10.38
    0.5468     10.54
    0.5569     10.69
    0.5670     10.85
    0.5770     11.01
    0.5871     11.17
    0.5972     11.33
    0.6073     11.49
    0.6173     11.65
    0.6274     11.80
    0.6375     11.96
    0.6475     12.12
    0.6576     12.28
    0.6677     12.45
    0.6777     12.61
    0.6878     12.77
    0.6979     12.93
    0.7080     13.10
    0.7180     13.27
    0.7281     13.43
    0.7382     13.60
    0.7482     13.78
    0.7583     13.95
    0.7684     14.13
    0.7785     14.32
    0.7885     14.50
    0.7986     14.69
    0.8087     14.88
    0.8187     15.08
    0.8288     15.29
    0.8389     15.49
    0.8489     15.71
    0.8590     15.93
    0.8691     16.15
    0.8792     16.38
    0.8892     16.62
    0.8993     16.87
    0.9094     17.12
    0.9194     17.39
    0.9295     17.67
    0.9396     17.98
    0.9496     18.30
    0.9597     18.66
    0.9698     19.07
    0.9799     19.56
    0.9899     20.19
    1.0000     21.15
