#      CDF      prot
#             (days)
    0.0064      0.41
    0.0165      1.14
    0.0265      1.77
    0.0365      2.32
    0.0466      2.83
    0.0566      3.28
    0.0666      3.71
    0.0767      4.11
    0.0867      4.49
    0.0968      4.84
    0.1068      5.19
    0.1168      5.52
    0.1269      5.83
    0.1369      6.14
    0.1469      6.44
    0.1570      6.73
    0.1670      7.01
    0.1770      7.29
    0.1871      7.57
    0.1971      7.84
    0.2072      8.10
    0.2172      8.37
    0.2272      8.63
    0.2373      8.89
    0.2473      9.15
    0.2573      9.40
    0.2674      9.66
    0.2774      9.91
    0.2874     10.17
    0.2975     10.42
    0.3075     10.68
    0.3175     10.93
    0.3276     11.19
    0.3376     11.45
    0.3477     11.70
    0.3577     11.96
    0.3677     12.22
    0.3778     12.49
    0.3878     12.75
    0.3978     13.02
    0.4079     13.29
    0.4179     13.56
    0.4279     13.83
    0.4380     14.10
    0.4480     14.38
    0.4581     14.65
    0.4681     14.93
    0.4781     15.21
    0.4882     15.49
    0.4982     15.78
    0.5082     16.06
    0.5183     16.34
    0.5283     16.63
    0.5383     16.91
    0.5484     17.20
    0.5584     17.49
    0.5685     17.77
    0.5785     18.06
    0.5885     18.34
    0.5986     18.63
    0.6086     18.92
    0.6186     19.20
    0.6287     19.49
    0.6387     19.77
    0.6487     20.06
    0.6588     20.35
    0.6688     20.63
    0.6788     20.92
    0.6889     21.21
    0.6989     21.51
    0.7090     21.80
    0.7190     22.10
    0.7290     22.40
    0.7391     22.70
    0.7491     23.01
    0.7591     23.33
    0.7692     23.65
    0.7792     23.98
    0.7892     24.32
    0.7993     24.67
    0.8093     25.03
    0.8194     25.40
    0.8294     25.79
    0.8394     26.20
    0.8495     26.63
    0.8595     27.09
    0.8695     27.57
    0.8796     28.10
    0.8896     28.67
    0.8996     29.30
    0.9097     30.00
    0.9197     30.81
    0.9297     31.76
    0.9398     32.92
    0.9498     34.44
    0.9599     36.51
    0.9699     39.34
    0.9799     43.26
    0.9900     49.14
    1.0000     54.22
