#      CDF      prot
#             (days)
    0.0077      0.72
    0.0177      1.42
    0.0277      2.06
    0.0377      2.64
    0.0477      3.18
    0.0578      3.69
    0.0678      4.16
    0.0778      4.62
    0.0878      5.05
    0.0979      5.46
    0.1079      5.86
    0.1179      6.24
    0.1279      6.61
    0.1380      6.97
    0.1480      7.32
    0.1580      7.66
    0.1680      8.00
    0.1781      8.32
    0.1881      8.65
    0.1981      8.96
    0.2081      9.28
    0.2182      9.58
    0.2282      9.89
    0.2382     10.19
    0.2482     10.49
    0.2582     10.79
    0.2683     11.09
    0.2783     11.39
    0.2883     11.68
    0.2983     11.98
    0.3084     12.28
    0.3184     12.57
    0.3284     12.87
    0.3384     13.17
    0.3485     13.47
    0.3585     13.77
    0.3685     14.07
    0.3785     14.38
    0.3886     14.69
    0.3986     15.00
    0.4086     15.31
    0.4186     15.63
    0.4286     15.94
    0.4387     16.27
    0.4487     16.59
    0.4587     16.92
    0.4687     17.26
    0.4788     17.59
    0.4888     17.93
    0.4988     18.28
    0.5088     18.63
    0.5189     18.98
    0.5289     19.34
    0.5389     19.69
    0.5489     20.06
    0.5590     20.42
    0.5690     20.79
    0.5790     21.16
    0.5890     21.54
    0.5991     21.92
    0.6091     22.30
    0.6191     22.68
    0.6291     23.06
    0.6391     23.45
    0.6492     23.84
    0.6592     24.23
    0.6692     24.63
    0.6792     25.02
    0.6893     25.42
    0.6993     25.82
    0.7093     26.22
    0.7193     26.62
    0.7294     27.02
    0.7394     27.43
    0.7494     27.84
    0.7594     28.25
    0.7695     28.66
    0.7795     29.08
    0.7895     29.50
    0.7995     29.92
    0.8095     30.35
    0.8196     30.79
    0.8296     31.23
    0.8396     31.68
    0.8496     32.14
    0.8597     32.61
    0.8697     33.09
    0.8797     33.60
    0.8897     34.12
    0.8998     34.67
    0.9098     35.25
    0.9198     35.88
    0.9298     36.55
    0.9399     37.31
    0.9499     38.17
    0.9599     39.20
    0.9699     40.53
    0.9800     42.56
    0.9900     49.71
    1.0000     59.37
