#      CDF      prot
#             (days)
    0.0053      0.29
    0.0153      0.99
    0.0254      1.56
    0.0354      2.06
    0.0455      2.52
    0.0555      2.94
    0.0656      3.33
    0.0756      3.71
    0.0857      4.07
    0.0957      4.41
    0.1058      4.74
    0.1158      5.06
    0.1259      5.37
    0.1359      5.68
    0.1460      5.97
    0.1560      6.26
    0.1660      6.55
    0.1761      6.83
    0.1861      7.10
    0.1962      7.37
    0.2062      7.64
    0.2163      7.90
    0.2263      8.16
    0.2364      8.41
    0.2464      8.66
    0.2565      8.91
    0.2665      9.15
    0.2766      9.39
    0.2866      9.62
    0.2967      9.86
    0.3067     10.08
    0.3168     10.31
    0.3268     10.53
    0.3369     10.75
    0.3469     10.97
    0.3570     11.19
    0.3670     11.40
    0.3770     11.61
    0.3871     11.82
    0.3971     12.03
    0.4072     12.24
    0.4172     12.44
    0.4273     12.65
    0.4373     12.85
    0.4474     13.06
    0.4574     13.26
    0.4675     13.47
    0.4775     13.67
    0.4876     13.87
    0.4976     14.08
    0.5077     14.29
    0.5177     14.49
    0.5278     14.70
    0.5378     14.91
    0.5479     15.12
    0.5579     15.33
    0.5680     15.54
    0.5780     15.75
    0.5880     15.96
    0.5981     16.18
    0.6081     16.39
    0.6182     16.61
    0.6282     16.83
    0.6383     17.04
    0.6483     17.26
    0.6584     17.48
    0.6684     17.70
    0.6785     17.93
    0.6885     18.15
    0.6986     18.38
    0.7086     18.61
    0.7187     18.85
    0.7287     19.08
    0.7388     19.33
    0.7488     19.57
    0.7589     19.83
    0.7689     20.09
    0.7790     20.36
    0.7890     20.64
    0.7990     20.93
    0.8091     21.24
    0.8191     21.56
    0.8292     21.90
    0.8392     22.27
    0.8493     22.67
    0.8593     23.10
    0.8694     23.58
    0.8794     24.11
    0.8895     24.71
    0.8995     25.40
    0.9096     26.19
    0.9196     27.10
    0.9297     28.14
    0.9397     29.27
    0.9498     30.49
    0.9598     31.80
    0.9699     33.20
    0.9799     34.70
    0.9900     36.60
    1.0000     45.43
