#      CDF      prot
#             (days)
    0.0103      0.23
    0.0203      0.59
    0.0303      0.92
    0.0403      1.22
    0.0503      1.51
    0.0603      1.79
    0.0703      2.05
    0.0803      2.30
    0.0903      2.55
    0.1003      2.79
    0.1103      3.02
    0.1203      3.25
    0.1302      3.47
    0.1402      3.69
    0.1502      3.90
    0.1602      4.12
    0.1702      4.33
    0.1802      4.54
    0.1902      4.75
    0.2002      4.96
    0.2102      5.17
    0.2202      5.38
    0.2302      5.59
    0.2402      5.80
    0.2502      6.02
    0.2602      6.23
    0.2702      6.45
    0.2802      6.66
    0.2902      6.88
    0.3002      7.10
    0.3102      7.33
    0.3202      7.55
    0.3302      7.78
    0.3402      8.02
    0.3502      8.25
    0.3602      8.49
    0.3702      8.74
    0.3802      8.98
    0.3902      9.24
    0.4002      9.49
    0.4102      9.75
    0.4202     10.02
    0.4302     10.28
    0.4402     10.56
    0.4502     10.84
    0.4602     11.12
    0.4702     11.41
    0.4801     11.70
    0.4901     12.00
    0.5001     12.30
    0.5101     12.60
    0.5201     12.91
    0.5301     13.23
    0.5401     13.55
    0.5501     13.87
    0.5601     14.20
    0.5701     14.53
    0.5801     14.86
    0.5901     15.20
    0.6001     15.54
    0.6101     15.89
    0.6201     16.23
    0.6301     16.59
    0.6401     16.94
    0.6501     17.30
    0.6601     17.66
    0.6701     18.03
    0.6801     18.41
    0.6901     18.79
    0.7001     19.18
    0.7101     19.58
    0.7201     19.99
    0.7301     20.41
    0.7401     20.85
    0.7501     21.30
    0.7601     21.78
    0.7701     22.28
    0.7801     22.80
    0.7901     23.34
    0.8001     23.92
    0.8101     24.51
    0.8201     25.12
    0.8300     25.75
    0.8400     26.38
    0.8500     27.02
    0.8600     27.67
    0.8700     28.31
    0.8800     28.96
    0.8900     29.62
    0.9000     30.29
    0.9100     30.97
    0.9200     31.67
    0.9300     32.39
    0.9400     33.15
    0.9500     33.96
    0.9600     34.83
    0.9700     35.80
    0.9800     36.91
    0.9900     38.29
    1.0000     40.34
