#      CDF      prot
#             (days)
    0.0011      0.50
    0.0112      3.06
    0.0213      5.10
    0.0314      6.86
    0.0415      8.02
    0.0516      8.81
    0.0616      9.43
    0.0717      9.94
    0.0818     10.38
    0.0919     10.78
    0.1020     11.15
    0.1121     11.50
    0.1222     11.83
    0.1323     12.15
    0.1424     12.46
    0.1525     12.76
    0.1625     13.05
    0.1726     13.35
    0.1827     13.64
    0.1928     13.93
    0.2029     14.21
    0.2130     14.50
    0.2231     14.78
    0.2332     15.06
    0.2433     15.34
    0.2534     15.61
    0.2634     15.88
    0.2735     16.14
    0.2836     16.39
    0.2937     16.64
    0.3038     16.89
    0.3139     17.13
    0.3240     17.36
    0.3341     17.60
    0.3442     17.82
    0.3543     18.05
    0.3643     18.27
    0.3744     18.49
    0.3845     18.71
    0.3946     18.92
    0.4047     19.13
    0.4148     19.35
    0.4249     19.56
    0.4350     19.77
    0.4451     19.98
    0.4551     20.19
    0.4652     20.39
    0.4753     20.60
    0.4854     20.81
    0.4955     21.02
    0.5056     21.22
    0.5157     21.43
    0.5258     21.63
    0.5359     21.84
    0.5460     22.05
    0.5560     22.25
    0.5661     22.46
    0.5762     22.67
    0.5863     22.88
    0.5964     23.09
    0.6065     23.30
    0.6166     23.51
    0.6267     23.73
    0.6368     23.94
    0.6469     24.17
    0.6569     24.39
    0.6670     24.62
    0.6771     24.85
    0.6872     25.09
    0.6973     25.33
    0.7074     25.58
    0.7175     25.83
    0.7276     26.10
    0.7377     26.37
    0.7478     26.65
    0.7578     26.94
    0.7679     27.23
    0.7780     27.54
    0.7881     27.86
    0.7982     28.19
    0.8083     28.53
    0.8184     28.89
    0.8285     29.25
    0.8386     29.63
    0.8487     30.01
    0.8587     30.40
    0.8688     30.81
    0.8789     31.22
    0.8890     31.64
    0.8991     32.08
    0.9092     32.54
    0.9193     33.02
    0.9294     33.53
    0.9395     34.09
    0.9496     34.72
    0.9596     35.46
    0.9697     36.39
    0.9798     37.71
    0.9899     39.94
    1.0000     44.60
