#      CDF      prot
#             (days)
    0.0044      0.30
    0.0145      1.22
    0.0246      1.97
    0.0346      2.61
    0.0447      3.17
    0.0547      3.68
    0.0648      4.14
    0.0748      4.57
    0.0849      4.97
    0.0949      5.34
    0.1050      5.70
    0.1151      6.03
    0.1251      6.36
    0.1352      6.67
    0.1452      6.97
    0.1553      7.25
    0.1653      7.53
    0.1754      7.81
    0.1855      8.07
    0.1955      8.33
    0.2056      8.59
    0.2156      8.84
    0.2257      9.08
    0.2357      9.32
    0.2458      9.56
    0.2558      9.79
    0.2659     10.03
    0.2760     10.26
    0.2860     10.49
    0.2961     10.71
    0.3061     10.94
    0.3162     11.16
    0.3262     11.39
    0.3363     11.61
    0.3464     11.83
    0.3564     12.05
    0.3665     12.28
    0.3765     12.50
    0.3866     12.72
    0.3966     12.95
    0.4067     13.17
    0.4167     13.40
    0.4268     13.63
    0.4369     13.86
    0.4469     14.09
    0.4570     14.32
    0.4670     14.56
    0.4771     14.80
    0.4871     15.04
    0.4972     15.28
    0.5072     15.52
    0.5173     15.77
    0.5274     16.02
    0.5374     16.28
    0.5475     16.54
    0.5575     16.80
    0.5676     17.06
    0.5776     17.33
    0.5877     17.60
    0.5978     17.87
    0.6078     18.15
    0.6179     18.43
    0.6279     18.71
    0.6380     19.00
    0.6480     19.29
    0.6581     19.58
    0.6681     19.88
    0.6782     20.17
    0.6883     20.47
    0.6983     20.78
    0.7084     21.09
    0.7184     21.40
    0.7285     21.71
    0.7385     22.03
    0.7486     22.35
    0.7587     22.68
    0.7687     23.01
    0.7788     23.35
    0.7888     23.70
    0.7989     24.05
    0.8089     24.42
    0.8190     24.80
    0.8290     25.19
    0.8391     25.60
    0.8492     26.03
    0.8592     26.49
    0.8693     26.97
    0.8793     27.50
    0.8894     28.07
    0.8994     28.70
    0.9095     29.43
    0.9196     30.28
    0.9296     31.32
    0.9397     32.64
    0.9497     34.35
    0.9598     36.43
    0.9698     38.81
    0.9799     41.84
    0.9899     45.73
    1.0000     49.51
