#      CDF      prot
#             (days)
    0.0046      3.92
    0.0147      4.84
    0.0247      5.65
    0.0348      6.39
    0.0448      7.06
    0.0549      7.68
    0.0649      8.27
    0.0750      8.82
    0.0850      9.34
    0.0951      9.84
    0.1052     10.31
    0.1152     10.77
    0.1253     11.22
    0.1353     11.65
    0.1454     12.07
    0.1554     12.47
    0.1655     12.87
    0.1755     13.26
    0.1856     13.65
    0.1956     14.02
    0.2057     14.40
    0.2158     14.76
    0.2258     15.12
    0.2359     15.48
    0.2459     15.84
    0.2560     16.19
    0.2660     16.54
    0.2761     16.88
    0.2861     17.22
    0.2962     17.57
    0.3062     17.91
    0.3163     18.24
    0.3264     18.58
    0.3364     18.91
    0.3465     19.25
    0.3565     19.58
    0.3666     19.91
    0.3766     20.24
    0.3867     20.57
    0.3967     20.90
    0.4068     21.23
    0.4168     21.55
    0.4269     21.88
    0.4370     22.21
    0.4470     22.53
    0.4571     22.86
    0.4671     23.18
    0.4772     23.51
    0.4872     23.84
    0.4973     24.17
    0.5073     24.49
    0.5174     24.82
    0.5274     25.15
    0.5375     25.48
    0.5475     25.82
    0.5576     26.15
    0.5677     26.49
    0.5777     26.83
    0.5878     27.17
    0.5978     27.51
    0.6079     27.86
    0.6179     28.21
    0.6280     28.56
    0.6380     28.92
    0.6481     29.28
    0.6581     29.64
    0.6682     30.01
    0.6783     30.38
    0.6883     30.75
    0.6984     31.13
    0.7084     31.51
    0.7185     31.90
    0.7285     32.29
    0.7386     32.69
    0.7486     33.09
    0.7587     33.50
    0.7687     33.91
    0.7788     34.33
    0.7889     34.75
    0.7989     35.19
    0.8090     35.63
    0.8190     36.08
    0.8291     36.54
    0.8391     37.01
    0.8492     37.49
    0.8592     37.99
    0.8693     38.50
    0.8793     39.03
    0.8894     39.59
    0.8995     40.17
    0.9095     40.78
    0.9196     41.43
    0.9296     42.12
    0.9397     42.86
    0.9497     43.68
    0.9598     44.59
    0.9698     45.62
    0.9799     46.85
    0.9899     48.37
    1.0000     50.48
